site,experiment,section,year,variable,value,units
Bonanza,NoFUN,5.3,1912,FN2O,9.7281e-07,kgN/m2/day
Bonanza,NoFUN,5.3,1913,FN2O,4.08615e-07,kgN/m2/day
Bonanza,NoFUN,5.3,1914,FN2O,6.37729e-07,kgN/m2/day
Bonanza,NoFUN,5.3,1915,FN2O,8.07765e-07,kgN/m2/day
Bonanza,NoFUN,5.3,1916,FN2O,5.77207e-07,kgN/m2/day
Bonanza,NoFUN,5.3,1917,FN2O,1.03282e-06,kgN/m2/day
Bonanza,NoFUN,5.3,1918,FN2O,7.63719e-07,kgN/m2/day
Bonanza,NoFUN,5.3,1919,FN2O,7.44101e-07,kgN/m2/day
Bonanza,NoFUN,5.3,1920,FN2O,1.64953e-06,kgN/m2/day
Bonanza,NoFUN,5.3,1921,FN2O,7.27115e-07,kgN/m2/day
Bonanza,NoFUN,5.3,1922,FN2O,3.17826e-06,kgN/m2/day
Bonanza,NoFUN,5.3,1923,FN2O,1.53313e-06,kgN/m2/day
Bonanza,NoFUN,5.3,1924,FN2O,1.15272e-06,kgN/m2/day
Bonanza,NoFUN,5.3,1925,FN2O,4.35947e-07,kgN/m2/day
Bonanza,NoFUN,5.3,1926,FN2O,7.04985e-07,kgN/m2/day
Bonanza,NoFUN,5.3,1927,FN2O,3.37123e-07,kgN/m2/day
Bonanza,NoFUN,5.3,1928,FN2O,9.69847e-07,kgN/m2/day
Bonanza,NoFUN,5.3,1929,FN2O,8.5012e-07,kgN/m2/day
Bonanza,NoFUN,5.3,1930,FN2O,1.60744e-06,kgN/m2/day
Bonanza,NoFUN,5.3,1931,FN2O,2.23644e-06,kgN/m2/day
Bonanza,NoFUN,5.3,1932,FN2O,1.08472e-06,kgN/m2/day
Bonanza,NoFUN,5.3,1933,FN2O,9.61292e-07,kgN/m2/day
Bonanza,NoFUN,5.3,1934,FN2O,1.48306e-06,kgN/m2/day
Bonanza,NoFUN,5.3,1935,FN2O,1.45481e-06,kgN/m2/day
Bonanza,NoFUN,5.3,1936,FN2O,7.82087e-07,kgN/m2/day
Bonanza,NoFUN,5.3,1937,FN2O,1.2364e-06,kgN/m2/day
Bonanza,NoFUN,5.3,1938,FN2O,2.55325e-06,kgN/m2/day
Bonanza,NoFUN,5.3,1939,FN2O,1.21874e-06,kgN/m2/day
Bonanza,NoFUN,5.3,1940,FN2O,1.19128e-06,kgN/m2/day
Bonanza,NoFUN,5.3,1941,FN2O,1.33209e-06,kgN/m2/day
Bonanza,NoFUN,5.3,1942,FN2O,9.93361e-07,kgN/m2/day
Bonanza,NoFUN,5.3,1943,FN2O,7.23548e-07,kgN/m2/day
Bonanza,NoFUN,5.3,1944,FN2O,5.90413e-07,kgN/m2/day
Bonanza,NoFUN,5.3,1945,FN2O,1.29664e-06,kgN/m2/day
Bonanza,NoFUN,5.3,1946,FN2O,1.10741e-06,kgN/m2/day
Bonanza,NoFUN,5.3,1947,FN2O,1.6525e-06,kgN/m2/day
Bonanza,NoFUN,5.3,1948,FN2O,1.80578e-06,kgN/m2/day
Bonanza,NoFUN,5.3,1949,FN2O,2.51906e-06,kgN/m2/day
Bonanza,NoFUN,5.3,1950,FN2O,1.09906e-06,kgN/m2/day
Bonanza,NoFUN,5.3,1951,FN2O,6.28548e-07,kgN/m2/day
Bonanza,NoFUN,5.3,1952,FN2O,1.0028e-06,kgN/m2/day
Bonanza,NoFUN,5.3,1953,FN2O,6.47369e-07,kgN/m2/day
Bonanza,NoFUN,5.3,1954,FN2O,8.84278e-07,kgN/m2/day
Bonanza,NoFUN,5.3,1955,FN2O,1.37371e-06,kgN/m2/day
Bonanza,NoFUN,5.3,1956,FN2O,1.86024e-06,kgN/m2/day
Bonanza,NoFUN,5.3,1957,FN2O,1.67654e-06,kgN/m2/day
Bonanza,NoFUN,5.3,1958,FN2O,4.20843e-07,kgN/m2/day
Bonanza,NoFUN,5.3,1959,FN2O,2.069e-06,kgN/m2/day
Bonanza,NoFUN,5.3,1960,FN2O,8.53117e-07,kgN/m2/day
Bonanza,NoFUN,5.3,1961,FN2O,8.30405e-07,kgN/m2/day
Bonanza,NoFUN,5.3,1962,FN2O,2.17213e-06,kgN/m2/day
Bonanza,NoFUN,5.3,1963,FN2O,1.03565e-06,kgN/m2/day
Bonanza,NoFUN,5.3,1964,FN2O,7.22053e-07,kgN/m2/day
Bonanza,NoFUN,5.3,1965,FN2O,9.33862e-07,kgN/m2/day
Bonanza,NoFUN,5.3,1966,FN2O,1.0216e-06,kgN/m2/day
Bonanza,NoFUN,5.3,1967,FN2O,1.13982e-06,kgN/m2/day
Bonanza,NoFUN,5.3,1968,FN2O,1.05359e-06,kgN/m2/day
Bonanza,NoFUN,5.3,1969,FN2O,8.43414e-07,kgN/m2/day
Bonanza,NoFUN,5.3,1970,FN2O,5.61462e-07,kgN/m2/day
Bonanza,NoFUN,5.3,1971,FN2O,9.19597e-07,kgN/m2/day
Bonanza,NoFUN,5.3,1972,FN2O,6.7333e-07,kgN/m2/day
Bonanza,NoFUN,5.3,1973,FN2O,5.20648e-07,kgN/m2/day
Bonanza,NoFUN,5.3,1974,FN2O,1.10276e-06,kgN/m2/day
Bonanza,NoFUN,5.3,1975,FN2O,1.26204e-06,kgN/m2/day
Bonanza,NoFUN,5.3,1976,FN2O,7.08778e-07,kgN/m2/day
Bonanza,NoFUN,5.3,1977,FN2O,9.71213e-07,kgN/m2/day
Bonanza,NoFUN,5.3,1978,FN2O,1.35506e-06,kgN/m2/day
Bonanza,NoFUN,5.3,1979,FN2O,1.39352e-06,kgN/m2/day
Bonanza,NoFUN,5.3,1980,FN2O,2.99521e-06,kgN/m2/day
Bonanza,NoFUN,5.3,1981,FN2O,1.49398e-06,kgN/m2/day
Bonanza,NoFUN,5.3,1982,FN2O,1.57854e-06,kgN/m2/day
Bonanza,NoFUN,5.3,1983,FN2O,3.15757e-06,kgN/m2/day
Bonanza,NoFUN,5.3,1984,FN2O,1.63749e-06,kgN/m2/day
Bonanza,NoFUN,5.3,1985,FN2O,9.19952e-07,kgN/m2/day
Bonanza,NoFUN,5.3,1986,FN2O,1.49388e-06,kgN/m2/day
Bonanza,NoFUN,5.3,1987,FN2O,7.08824e-07,kgN/m2/day
Bonanza,NoFUN,5.3,1988,FN2O,1.38972e-06,kgN/m2/day
Bonanza,NoFUN,5.3,1989,FN2O,1.71631e-06,kgN/m2/day
Bonanza,NoFUN,5.3,1990,FN2O,7.30078e-07,kgN/m2/day
Bonanza,NoFUN,5.3,1991,FN2O,1.32408e-06,kgN/m2/day
Bonanza,NoFUN,5.3,1992,FN2O,9.4769e-07,kgN/m2/day
Bonanza,NoFUN,5.3,1993,FN2O,7.92434e-07,kgN/m2/day
Bonanza,NoFUN,5.3,1994,FN2O,9.08679e-07,kgN/m2/day
Bonanza,NoFUN,5.3,1995,FN2O,1.66272e-06,kgN/m2/day
Bonanza,NoFUN,5.3,1996,FN2O,2.64884e-06,kgN/m2/day
Bonanza,NoFUN,5.3,1997,FN2O,1.051e-06,kgN/m2/day
Bonanza,NoFUN,5.3,1998,FN2O,6.10484e-07,kgN/m2/day
Bonanza,NoFUN,5.3,1999,FN2O,2.51184e-06,kgN/m2/day
Bonanza,NoFUN,5.3,2000,FN2O,5.226e-07,kgN/m2/day
Bonanza,NoFUN,5.3,2001,FN2O,9.69057e-07,kgN/m2/day
Bonanza,NoFUN,5.3,2002,FN2O,1.45805e-06,kgN/m2/day
Bonanza,NoFUN,5.3,2003,FN2O,1.22237e-06,kgN/m2/day
Bonanza,NoFUN,5.3,2004,FN2O,1.53311e-06,kgN/m2/day
Bonanza,NoFUN,5.3,2005,FN2O,1.21941e-06,kgN/m2/day
Bonanza,NoFUN,5.3,2006,FN2O,1.66166e-06,kgN/m2/day
Bonanza,NoFUN,5.3,2007,FN2O,7.8951e-07,kgN/m2/day
Bonanza,NoFUN,5.3,2008,FN2O,1.09528e-06,kgN/m2/day
Bonanza,NoFUN,5.3,2009,FN2O,1.16239e-06,kgN/m2/day
Bonanza,NoFUN,5.3,2010,FN2O,1.56874e-06,kgN/m2/day
Bonanza,NoFUN,5.3,2011,FN2O,1.06749e-06,kgN/m2/day
Bonanza,NoFUN,5.3,2012,FN2O,9.14177e-07,kgN/m2/day
Bonanza,NoFUN,5.3,2013,FN2O,5.63112e-07,kgN/m2/day
Bonanza,NoFUN,5.3,2014,FN2O,1.48086e-06,kgN/m2/day
Bonanza,NoFUN,5.3,1850,PLOSS,3.56242e-17,kgP/m2/day
Bonanza,NoFUN,5.3,1851,PLOSS,3.82094e-17,kgP/m2/day
Bonanza,NoFUN,5.3,1852,PLOSS,3.48704e-17,kgP/m2/day
Bonanza,NoFUN,5.3,1853,PLOSS,3.65092e-17,kgP/m2/day
Bonanza,NoFUN,5.3,1854,PLOSS,3.76885e-17,kgP/m2/day
Bonanza,NoFUN,5.3,1855,PLOSS,3.8424e-17,kgP/m2/day
Bonanza,NoFUN,5.3,1856,PLOSS,3.44839e-17,kgP/m2/day
Bonanza,NoFUN,5.3,1857,PLOSS,3.42752e-17,kgP/m2/day
Bonanza,NoFUN,5.3,1858,PLOSS,3.4042e-17,kgP/m2/day
Bonanza,NoFUN,5.3,1859,PLOSS,3.40167e-17,kgP/m2/day
Bonanza,NoFUN,5.3,1860,PLOSS,2.79627e-17,kgP/m2/day
Bonanza,NoFUN,5.3,1861,PLOSS,3.4192e-17,kgP/m2/day
Bonanza,NoFUN,5.3,1862,PLOSS,3.26528e-17,kgP/m2/day
Bonanza,NoFUN,5.3,1863,PLOSS,3.30158e-17,kgP/m2/day
Bonanza,NoFUN,5.3,1864,PLOSS,2.30505e-17,kgP/m2/day
Bonanza,NoFUN,5.3,1865,PLOSS,2.79783e-17,kgP/m2/day
Bonanza,NoFUN,5.3,1866,PLOSS,2.9303e-17,kgP/m2/day
Bonanza,NoFUN,5.3,1867,PLOSS,3.26354e-17,kgP/m2/day
Bonanza,NoFUN,5.3,1868,PLOSS,2.42324e-17,kgP/m2/day
Bonanza,NoFUN,5.3,1869,PLOSS,2.32617e-17,kgP/m2/day
Bonanza,NoFUN,5.3,1870,PLOSS,2.13912e-17,kgP/m2/day
Bonanza,NoFUN,5.3,1871,PLOSS,2.82554e-17,kgP/m2/day
Bonanza,NoFUN,5.3,1872,PLOSS,2.81035e-17,kgP/m2/day
Bonanza,NoFUN,5.3,1873,PLOSS,2.81882e-17,kgP/m2/day
Bonanza,NoFUN,5.3,1874,PLOSS,3.04528e-17,kgP/m2/day
Bonanza,NoFUN,5.3,1875,PLOSS,2.48652e-17,kgP/m2/day
Bonanza,NoFUN,5.3,1876,PLOSS,3.0206e-17,kgP/m2/day
Bonanza,NoFUN,5.3,1877,PLOSS,2.4285e-17,kgP/m2/day
Bonanza,NoFUN,5.3,1878,PLOSS,2.37095e-17,kgP/m2/day
Bonanza,NoFUN,5.3,1879,PLOSS,2.25342e-17,kgP/m2/day
Bonanza,NoFUN,5.3,1880,PLOSS,2.56673e-17,kgP/m2/day
Bonanza,NoFUN,5.3,1881,PLOSS,2.09837e-17,kgP/m2/day
Bonanza,NoFUN,5.3,1882,PLOSS,2.31136e-17,kgP/m2/day
Bonanza,NoFUN,5.3,1883,PLOSS,2.37483e-17,kgP/m2/day
Bonanza,NoFUN,5.3,1884,PLOSS,2.80307e-17,kgP/m2/day
Bonanza,NoFUN,5.3,1885,PLOSS,2.45939e-17,kgP/m2/day
Bonanza,NoFUN,5.3,1886,PLOSS,2.16555e-17,kgP/m2/day
Bonanza,NoFUN,5.3,1887,PLOSS,2.006e-17,kgP/m2/day
Bonanza,NoFUN,5.3,1888,PLOSS,2.40973e-17,kgP/m2/day
Bonanza,NoFUN,5.3,1889,PLOSS,2.38387e-17,kgP/m2/day
Bonanza,NoFUN,5.3,1890,PLOSS,2.50544e-17,kgP/m2/day
Bonanza,NoFUN,5.3,1891,PLOSS,2.28374e-17,kgP/m2/day
Bonanza,NoFUN,5.3,1892,PLOSS,2.58008e-17,kgP/m2/day
Bonanza,NoFUN,5.3,1893,PLOSS,2.52567e-17,kgP/m2/day
Bonanza,NoFUN,5.3,1894,PLOSS,2.47759e-17,kgP/m2/day
Bonanza,NoFUN,5.3,1895,PLOSS,2.65349e-17,kgP/m2/day
Bonanza,NoFUN,5.3,1896,PLOSS,2.77167e-17,kgP/m2/day
Bonanza,NoFUN,5.3,1897,PLOSS,2.63424e-17,kgP/m2/day
Bonanza,NoFUN,5.3,1898,PLOSS,2.85765e-17,kgP/m2/day
Bonanza,NoFUN,5.3,1899,PLOSS,2.59029e-17,kgP/m2/day
Bonanza,NoFUN,5.3,1900,PLOSS,2.96756e-17,kgP/m2/day
Bonanza,NoFUN,5.3,1901,PLOSS,2.94382e-17,kgP/m2/day
Bonanza,NoFUN,5.3,1902,PLOSS,2.81327e-17,kgP/m2/day
Bonanza,NoFUN,5.3,1903,PLOSS,2.70226e-17,kgP/m2/day
Bonanza,NoFUN,5.3,1904,PLOSS,2.92531e-17,kgP/m2/day
Bonanza,NoFUN,5.3,1905,PLOSS,3.0094e-17,kgP/m2/day
Bonanza,NoFUN,5.3,1906,PLOSS,2.42322e-17,kgP/m2/day
Bonanza,NoFUN,5.3,1907,PLOSS,2.3566e-17,kgP/m2/day
Bonanza,NoFUN,5.3,1908,PLOSS,2.87106e-17,kgP/m2/day
Bonanza,NoFUN,5.3,1909,PLOSS,2.45673e-17,kgP/m2/day
Bonanza,NoFUN,5.3,1910,PLOSS,2.86673e-17,kgP/m2/day
Bonanza,NoFUN,5.3,1911,PLOSS,2.8109e-17,kgP/m2/day
Bonanza,NoFUN,5.3,1912,PLOSS,2.86369e-17,kgP/m2/day
Bonanza,NoFUN,5.3,1913,PLOSS,2.91566e-17,kgP/m2/day
Bonanza,NoFUN,5.3,1914,PLOSS,2.92306e-17,kgP/m2/day
Bonanza,NoFUN,5.3,1915,PLOSS,2.8884e-17,kgP/m2/day
Bonanza,NoFUN,5.3,1916,PLOSS,2.7134e-17,kgP/m2/day
Bonanza,NoFUN,5.3,1917,PLOSS,2.80759e-17,kgP/m2/day
Bonanza,NoFUN,5.3,1918,PLOSS,2.87805e-17,kgP/m2/day
Bonanza,NoFUN,5.3,1919,PLOSS,2.86951e-17,kgP/m2/day
Bonanza,NoFUN,5.3,1920,PLOSS,2.78808e-17,kgP/m2/day
Bonanza,NoFUN,5.3,1921,PLOSS,2.76258e-17,kgP/m2/day
Bonanza,NoFUN,5.3,1922,PLOSS,2.4909e-17,kgP/m2/day
Bonanza,NoFUN,5.3,1923,PLOSS,2.5711e-17,kgP/m2/day
Bonanza,NoFUN,5.3,1924,PLOSS,2.46051e-17,kgP/m2/day
Bonanza,NoFUN,5.3,1925,PLOSS,2.4092e-17,kgP/m2/day
Bonanza,NoFUN,5.3,1926,PLOSS,2.67562e-17,kgP/m2/day
Bonanza,NoFUN,5.3,1927,PLOSS,2.2367e-17,kgP/m2/day
Bonanza,NoFUN,5.3,1928,PLOSS,2.14246e-17,kgP/m2/day
Bonanza,NoFUN,5.3,1929,PLOSS,2.6772e-17,kgP/m2/day
Bonanza,NoFUN,5.3,1930,PLOSS,2.39443e-17,kgP/m2/day
Bonanza,NoFUN,5.3,1931,PLOSS,2.45558e-17,kgP/m2/day
Bonanza,NoFUN,5.3,1932,PLOSS,2.41243e-17,kgP/m2/day
Bonanza,NoFUN,5.3,1933,PLOSS,2.29489e-17,kgP/m2/day
Bonanza,NoFUN,5.3,1934,PLOSS,2.60632e-17,kgP/m2/day
Bonanza,NoFUN,5.3,1935,PLOSS,2.64439e-17,kgP/m2/day
Bonanza,NoFUN,5.3,1936,PLOSS,2.10037e-17,kgP/m2/day
Bonanza,NoFUN,5.3,1937,PLOSS,2.45657e-17,kgP/m2/day
Bonanza,NoFUN,5.3,1938,PLOSS,2.1612e-17,kgP/m2/day
Bonanza,NoFUN,5.3,1939,PLOSS,2.47075e-17,kgP/m2/day
Bonanza,NoFUN,5.3,1940,PLOSS,2.49966e-17,kgP/m2/day
Bonanza,NoFUN,5.3,1941,PLOSS,2.37122e-17,kgP/m2/day
Bonanza,NoFUN,5.3,1942,PLOSS,2.20463e-17,kgP/m2/day
Bonanza,NoFUN,5.3,1943,PLOSS,2.57914e-17,kgP/m2/day
Bonanza,NoFUN,5.3,1944,PLOSS,2.4625e-17,kgP/m2/day
Bonanza,NoFUN,5.3,1945,PLOSS,2.5001e-17,kgP/m2/day
Bonanza,NoFUN,5.3,1946,PLOSS,2.30876e-17,kgP/m2/day
Bonanza,NoFUN,5.3,1947,PLOSS,2.55765e-17,kgP/m2/day
Bonanza,NoFUN,5.3,1948,PLOSS,2.56801e-17,kgP/m2/day
Bonanza,NoFUN,5.3,1949,PLOSS,2.31157e-17,kgP/m2/day
Bonanza,NoFUN,5.3,1950,PLOSS,2.46451e-17,kgP/m2/day
Bonanza,NoFUN,5.3,1951,PLOSS,2.23788e-17,kgP/m2/day
Bonanza,NoFUN,5.3,1952,PLOSS,2.56795e-17,kgP/m2/day
Bonanza,NoFUN,5.3,1953,PLOSS,2.43256e-17,kgP/m2/day
Bonanza,NoFUN,5.3,1954,PLOSS,2.57128e-17,kgP/m2/day
Bonanza,NoFUN,5.3,1955,PLOSS,2.4909e-17,kgP/m2/day
Bonanza,NoFUN,5.3,1956,PLOSS,2.26089e-17,kgP/m2/day
Bonanza,NoFUN,5.3,1957,PLOSS,2.45195e-17,kgP/m2/day
Bonanza,NoFUN,5.3,1958,PLOSS,2.05324e-17,kgP/m2/day
Bonanza,NoFUN,5.3,1959,PLOSS,2.26342e-17,kgP/m2/day
Bonanza,NoFUN,5.3,1960,PLOSS,2.54713e-17,kgP/m2/day
Bonanza,NoFUN,5.3,1961,PLOSS,2.40849e-17,kgP/m2/day
Bonanza,NoFUN,5.3,1962,PLOSS,2.33871e-17,kgP/m2/day
Bonanza,NoFUN,5.3,1963,PLOSS,2.37754e-17,kgP/m2/day
Bonanza,NoFUN,5.3,1964,PLOSS,2.28697e-17,kgP/m2/day
Bonanza,NoFUN,5.3,1965,PLOSS,2.24205e-17,kgP/m2/day
Bonanza,NoFUN,5.3,1966,PLOSS,2.4276e-17,kgP/m2/day
Bonanza,NoFUN,5.3,1967,PLOSS,2.42874e-17,kgP/m2/day
Bonanza,NoFUN,5.3,1968,PLOSS,2.45513e-17,kgP/m2/day
Bonanza,NoFUN,5.3,1969,PLOSS,2.5036e-17,kgP/m2/day
Bonanza,NoFUN,5.3,1970,PLOSS,2.47391e-17,kgP/m2/day
Bonanza,NoFUN,5.3,1971,PLOSS,2.09195e-17,kgP/m2/day
Bonanza,NoFUN,5.3,1972,PLOSS,2.36216e-17,kgP/m2/day
Bonanza,NoFUN,5.3,1973,PLOSS,2.23509e-17,kgP/m2/day
Bonanza,NoFUN,5.3,1974,PLOSS,2.46167e-17,kgP/m2/day
Bonanza,NoFUN,5.3,1975,PLOSS,2.26602e-17,kgP/m2/day
Bonanza,NoFUN,5.3,1976,PLOSS,1.93637e-17,kgP/m2/day
Bonanza,NoFUN,5.3,1977,PLOSS,2.36442e-17,kgP/m2/day
Bonanza,NoFUN,5.3,1978,PLOSS,2.41533e-17,kgP/m2/day
Bonanza,NoFUN,5.3,1979,PLOSS,2.32331e-17,kgP/m2/day
Bonanza,NoFUN,5.3,1980,PLOSS,2.30976e-17,kgP/m2/day
Bonanza,NoFUN,5.3,1981,PLOSS,2.02142e-17,kgP/m2/day
Bonanza,NoFUN,5.3,1982,PLOSS,2.28013e-17,kgP/m2/day
Bonanza,NoFUN,5.3,1983,PLOSS,2.18178e-17,kgP/m2/day
Bonanza,NoFUN,5.3,1984,PLOSS,2.24409e-17,kgP/m2/day
Bonanza,NoFUN,5.3,1985,PLOSS,2.31451e-17,kgP/m2/day
Bonanza,NoFUN,5.3,1986,PLOSS,2.07173e-17,kgP/m2/day
Bonanza,NoFUN,5.3,1987,PLOSS,2.20415e-17,kgP/m2/day
Bonanza,NoFUN,5.3,1988,PLOSS,2.15802e-17,kgP/m2/day
Bonanza,NoFUN,5.3,1989,PLOSS,2.23047e-17,kgP/m2/day
Bonanza,NoFUN,5.3,1990,PLOSS,2.1899e-17,kgP/m2/day
Bonanza,NoFUN,5.3,1991,PLOSS,2.17732e-17,kgP/m2/day
Bonanza,NoFUN,5.3,1992,PLOSS,2.20377e-17,kgP/m2/day
Bonanza,NoFUN,5.3,1993,PLOSS,1.73017e-17,kgP/m2/day
Bonanza,NoFUN,5.3,1994,PLOSS,2.08539e-17,kgP/m2/day
Bonanza,NoFUN,5.3,1995,PLOSS,1.9309e-17,kgP/m2/day
Bonanza,NoFUN,5.3,1996,PLOSS,2.04802e-17,kgP/m2/day
Bonanza,NoFUN,5.3,1997,PLOSS,2.21455e-17,kgP/m2/day
Bonanza,NoFUN,5.3,1998,PLOSS,2.30488e-17,kgP/m2/day
Bonanza,NoFUN,5.3,1999,PLOSS,1.98866e-17,kgP/m2/day
Bonanza,NoFUN,5.3,2000,PLOSS,2.25601e-17,kgP/m2/day
Bonanza,NoFUN,5.3,2001,PLOSS,2.26667e-17,kgP/m2/day
Bonanza,NoFUN,5.3,2002,PLOSS,2.21567e-17,kgP/m2/day
Bonanza,NoFUN,5.3,2003,PLOSS,2.22009e-17,kgP/m2/day
Bonanza,NoFUN,5.3,2004,PLOSS,2.18691e-17,kgP/m2/day
Bonanza,NoFUN,5.3,2005,PLOSS,2.21838e-17,kgP/m2/day
Bonanza,NoFUN,5.3,2006,PLOSS,2.24424e-17,kgP/m2/day
Bonanza,NoFUN,5.3,2007,PLOSS,2.04538e-17,kgP/m2/day
Bonanza,NoFUN,5.3,2008,PLOSS,1.84317e-17,kgP/m2/day
Bonanza,NoFUN,5.3,2009,PLOSS,2.19239e-17,kgP/m2/day
Bonanza,NoFUN,5.3,2010,PLOSS,2.10831e-17,kgP/m2/day
Bonanza,NoFUN,5.3,2011,PLOSS,2.15761e-17,kgP/m2/day
Bonanza,NoFUN,5.3,2012,PLOSS,2.22199e-17,kgP/m2/day
Bonanza,NoFUN,5.3,2013,PLOSS,2.1997e-17,kgP/m2/day
Bonanza,NoFUN,5.3,2014,PLOSS,1.99882e-17,kgP/m2/day
Bonanza,NoFUN,5.3,1850,PNETMIN,1.90283e-06,kgP/m2/day
Bonanza,NoFUN,5.3,1851,PNETMIN,1.41552e-06,kgP/m2/day
Bonanza,NoFUN,5.3,1852,PNETMIN,1.58122e-06,kgP/m2/day
Bonanza,NoFUN,5.3,1853,PNETMIN,1.70917e-06,kgP/m2/day
Bonanza,NoFUN,5.3,1854,PNETMIN,1.2969e-06,kgP/m2/day
Bonanza,NoFUN,5.3,1855,PNETMIN,1.25892e-06,kgP/m2/day
Bonanza,NoFUN,5.3,1856,PNETMIN,1.03212e-06,kgP/m2/day
Bonanza,NoFUN,5.3,1857,PNETMIN,1.72054e-06,kgP/m2/day
Bonanza,NoFUN,5.3,1858,PNETMIN,1.77507e-06,kgP/m2/day
Bonanza,NoFUN,5.3,1859,PNETMIN,1.46734e-06,kgP/m2/day
Bonanza,NoFUN,5.3,1860,PNETMIN,1.2082e-06,kgP/m2/day
Bonanza,NoFUN,5.3,1861,PNETMIN,1.26053e-06,kgP/m2/day
Bonanza,NoFUN,5.3,1862,PNETMIN,1.07351e-06,kgP/m2/day
Bonanza,NoFUN,5.3,1863,PNETMIN,1.62745e-06,kgP/m2/day
Bonanza,NoFUN,5.3,1864,PNETMIN,1.25427e-06,kgP/m2/day
Bonanza,NoFUN,5.3,1865,PNETMIN,1.43909e-06,kgP/m2/day
Bonanza,NoFUN,5.3,1866,PNETMIN,1.0494e-06,kgP/m2/day
Bonanza,NoFUN,5.3,1867,PNETMIN,1.35595e-06,kgP/m2/day
Bonanza,NoFUN,5.3,1868,PNETMIN,1.52321e-06,kgP/m2/day
Bonanza,NoFUN,5.3,1869,PNETMIN,1.29018e-06,kgP/m2/day
Bonanza,NoFUN,5.3,1870,PNETMIN,1.5133e-06,kgP/m2/day
Bonanza,NoFUN,5.3,1871,PNETMIN,1.11557e-06,kgP/m2/day
Bonanza,NoFUN,5.3,1872,PNETMIN,1.40467e-06,kgP/m2/day
Bonanza,NoFUN,5.3,1873,PNETMIN,1.20569e-06,kgP/m2/day
Bonanza,NoFUN,5.3,1874,PNETMIN,1.6206e-06,kgP/m2/day
Bonanza,NoFUN,5.3,1875,PNETMIN,1.17255e-06,kgP/m2/day
Bonanza,NoFUN,5.3,1876,PNETMIN,1.56532e-06,kgP/m2/day
Bonanza,NoFUN,5.3,1877,PNETMIN,1.8089e-06,kgP/m2/day
Bonanza,NoFUN,5.3,1878,PNETMIN,1.98056e-06,kgP/m2/day
Bonanza,NoFUN,5.3,1879,PNETMIN,1.74502e-06,kgP/m2/day
Bonanza,NoFUN,5.3,1880,PNETMIN,1.36889e-06,kgP/m2/day
Bonanza,NoFUN,5.3,1881,PNETMIN,1.3204e-06,kgP/m2/day
Bonanza,NoFUN,5.3,1882,PNETMIN,1.2639e-06,kgP/m2/day
Bonanza,NoFUN,5.3,1883,PNETMIN,1.32535e-06,kgP/m2/day
Bonanza,NoFUN,5.3,1884,PNETMIN,1.22847e-06,kgP/m2/day
Bonanza,NoFUN,5.3,1885,PNETMIN,1.37944e-06,kgP/m2/day
Bonanza,NoFUN,5.3,1886,PNETMIN,1.141e-06,kgP/m2/day
Bonanza,NoFUN,5.3,1887,PNETMIN,1.5479e-06,kgP/m2/day
Bonanza,NoFUN,5.3,1888,PNETMIN,1.51395e-06,kgP/m2/day
Bonanza,NoFUN,5.3,1889,PNETMIN,1.66245e-06,kgP/m2/day
Bonanza,NoFUN,5.3,1890,PNETMIN,1.59557e-06,kgP/m2/day
Bonanza,NoFUN,5.3,1891,PNETMIN,1.29904e-06,kgP/m2/day
Bonanza,NoFUN,5.3,1892,PNETMIN,1.53131e-06,kgP/m2/day
Bonanza,NoFUN,5.3,1893,PNETMIN,1.33756e-06,kgP/m2/day
Bonanza,NoFUN,5.3,1894,PNETMIN,1.70718e-06,kgP/m2/day
Bonanza,NoFUN,5.3,1895,PNETMIN,1.32423e-06,kgP/m2/day
Bonanza,NoFUN,5.3,1896,PNETMIN,1.58701e-06,kgP/m2/day
Bonanza,NoFUN,5.3,1897,PNETMIN,2.17853e-06,kgP/m2/day
Bonanza,NoFUN,5.3,1898,PNETMIN,1.53383e-06,kgP/m2/day
Bonanza,NoFUN,5.3,1899,PNETMIN,1.32151e-06,kgP/m2/day
Bonanza,NoFUN,5.3,1900,PNETMIN,1.26429e-06,kgP/m2/day
Bonanza,NoFUN,5.3,1901,PNETMIN,1.39808e-06,kgP/m2/day
Bonanza,NoFUN,5.3,1902,PNETMIN,1.35977e-06,kgP/m2/day
Bonanza,NoFUN,5.3,1903,PNETMIN,1.17487e-06,kgP/m2/day
Bonanza,NoFUN,5.3,1904,PNETMIN,1.51213e-06,kgP/m2/day
Bonanza,NoFUN,5.3,1905,PNETMIN,1.25168e-06,kgP/m2/day
Bonanza,NoFUN,5.3,1906,PNETMIN,1.48522e-06,kgP/m2/day
Bonanza,NoFUN,5.3,1907,PNETMIN,1.42332e-06,kgP/m2/day
Bonanza,NoFUN,5.3,1908,PNETMIN,1.60167e-06,kgP/m2/day
Bonanza,NoFUN,5.3,1909,PNETMIN,1.5221e-06,kgP/m2/day
Bonanza,NoFUN,5.3,1910,PNETMIN,1.21815e-06,kgP/m2/day
Bonanza,NoFUN,5.3,1911,PNETMIN,1.90413e-06,kgP/m2/day
Bonanza,NoFUN,5.3,1912,PNETMIN,1.20845e-06,kgP/m2/day
Bonanza,NoFUN,5.3,1913,PNETMIN,1.08301e-06,kgP/m2/day
Bonanza,NoFUN,5.3,1914,PNETMIN,1.20641e-06,kgP/m2/day
