time_decimal_year,TSOI,TSOIBNF,ELAI,H2OSOI,TVEG,GPP,AR,HR,NPP,NPP_NUPTAKE,NPP_PUPTAKE,NPP_NACTIVE,NPP_NFIX,NUPTAKE_NPP_FRACTION,PUPTAKE_NPP_FRACTION,COST_NFIX,COST_NACTIVE,COST_PACTIVE,VEGC_TO_LITTER,SNFIX,FNFIX,NGAS,NLEACH,NNETMIN,NUP,FN2O,PLOSS,PNETMIN,PUP,TOTVEGC,TOTECOC,VEGCAG,TOTLITC,SOILC,LEAFC,WOODC,CROOTC,FROOTC,CWDC,TOTVEGN,TOTECON,SMINN,TOTLITN,SOILN,LEAFN,WOODN,FROOTN,CWDN,TOTSOMN,TOTVEGP,TOTECOP,SMINP,TOTLITP,SOILP,LEAFP,WOODP,FROOTP,CWDP,TOTSOMP,ET,TNFIX,VEGCBG,TOTROOTC
2015.0417,303.312,303.317,3.576,0.370593,1.72046,0.0102798,0.00709765,0.00365671,0.00318214,5.20015e-05,7.19297e-05,4.31628e-05,1.95055e-06,0.00378239,0.00639366,0.0649609,0.588243,0.0172699,0.00210014,2.75991e-07,2.10555e-06,2.45659e-05,2.56089e-08,8.37386e-05,6.65979e-05,7.3023e-07,3.12272e-07,4.9626e-06,4.29627e-06,13.4461,35.7876,8.73094,0.258645,20.5333,0.267275,11.0028,0.0105677,0.212217,1.54959,0.214186,-0.304386,0.00130557,0.00508305,-0.527843,0.0111367,0.0168569,0.00505278,0.00288244,-0.527843,0.0154567,2.81596,2.2044,0.000300676,0.0412718,0.000788441,0.00280948,0.000212217,0.000516531,0.0412718,3.29977,2.38154e-06,4.7152,0.222784
2015.1250,303.268,303.293,3.54928,0.368032,1.68417,0.00991568,0.00710086,0.00358299,0.00281482,4.59748e-05,6.98593e-05,3.81747e-05,1.69231e-06,0.00348634,0.00631569,0.0643315,0.629607,0.0164593,0.00209138,2.38266e-07,2.1038e-06,2.71883e-05,2.66272e-08,8.26926e-05,6.37445e-05,8.18829e-07,3.77225e-07,4.86469e-06,4.10915e-06,13.4702,35.8088,8.73261,0.257485,20.5331,0.265476,11.0073,0.0105658,0.210788,1.54806,0.21439,-0.304115,0.0014051,0.00505322,-0.527842,0.0110617,0.0168638,0.00501875,0.00287925,-0.527842,0.0154699,2.816,2.20444,0.000298885,0.0412703,0.000783132,0.00281064,0.000210788,0.00051602,0.0412703,3.13424,2.34207e-06,4.73759,0.221353
2015.2083,303.081,303.096,3.50846,0.371512,1.51087,0.00967212,0.00703414,0.0035837,0.00263797,3.82839e-05,6.8968e-05,3.17849e-05,1.38759e-06,0.00294042,0.0062694,0.063753,0.711071,0.0159385,0.00207773,1.98796e-07,2.07601e-06,2.89986e-05,4.61648e-08,8.31105e-05,6.18986e-05,8.49695e-07,7.09459e-07,4.85873e-06,3.98272e-06,13.4852,35.8226,8.73234,0.257793,20.5328,0.262722,11.0105,0.0105318,0.208601,1.54681,0.214505,-0.303775,0.00163373,0.00505905,-0.52785,0.010947,0.016869,0.0049667,0.00287663,-0.52785,0.0154774,2.81604,2.20447,0.000298817,0.041269,0.000775009,0.0028115,0.000208601,0.000515603,0.041269,2.94504,2.2748e-06,4.75284,0.219133
2015.2917,302.861,302.876,3.47007,0.374345,1.48461,0.00953015,0.0069955,0.00352872,0.00253465,3.47305e-05,6.83642e-05,2.88266e-05,1.2536e-06,0.00268147,0.00624419,0.0631201,0.75399,0.0156438,0.00206487,1.80789e-07,2.05326e-06,2.95305e-05,3.61241e-08,8.25843e-05,6.07926e-05,8.60605e-07,5.79149e-07,4.79972e-06,3.90804e-06,13.4974,35.8325,8.73214,0.257467,20.5322,0.260126,11.0136,0.0104976,0.20654,1.54542,0.214612,-0.303581,0.00177609,0.0050499,-0.527893,0.0108388,0.016874,0.00491763,0.00287373,-0.527893,0.015484,2.81608,2.2045,0.000298038,0.0412669,0.000767353,0.00281234,0.00020654,0.000515141,0.0412669,2.83119,2.23405e-06,4.76525,0.217038
2015.3750,303.331,303.332,3.43446,0.35021,2.10013,0.00956669,0.00702248,0.00348901,0.00254421,3.92502e-05,6.92699e-05,3.25861e-05,1.43088e-06,0.00301085,0.0060143,0.0621195,0.671029,0.0158079,0.00205293,2.03404e-07,2.03505e-06,4.31613e-05,3.24067e-08,8.00359e-05,6.11189e-05,1.36525e-06,3.25743e-07,4.68604e-06,3.93243e-06,13.5079,35.8424,8.73209,0.257547,20.5322,0.257714,11.0167,0.0104646,0.204625,1.54485,0.214712,-0.303671,0.00157967,0.00505443,-0.527889,0.0107383,0.016879,0.00487203,0.00287252,-0.527889,0.0154902,2.81612,2.20453,0.0002984,0.0412666,0.000760237,0.00281317,0.000204625,0.000514952,0.0412666,3.05686,2.23846e-06,4.77578,0.21509
2015.4583,304.244,304.201,3.40588,0.33019,2.95332,0.00956197,0.00704745,0.00339612,0.00251452,4.82898e-05,7.00627e-05,4.00997e-05,1.78016e-06,0.00377241,0.00590992,0.06096,0.553881,0.0158682,0.00204339,2.44322e-07,2.03023e-06,3.94273e-05,2.24036e-08,7.76582e-05,6.09013e-05,1.3427e-06,1.28654e-07,4.57002e-06,3.92767e-06,13.5183,35.8523,8.7328,0.256698,20.5326,0.255775,11.0201,0.0104419,0.203085,1.54469,0.214826,-0.303811,0.00130662,0.00503609,-0.527851,0.0106575,0.0168844,0.00483536,0.00287218,-0.527851,0.0154974,2.81617,2.20457,0.000297772,0.0412674,0.000754515,0.00281407,0.000203085,0.000514898,0.0412674,3.62468,2.27455e-06,4.78551,0.213527
2015.5417,304.746,304.717,3.38072,0.288497,3.2168,0.00955124,0.00715851,0.00302518,0.00239273,8.34416e-05,7.06147e-05,6.92911e-05,3.0944e-06,0.0067151,0.00633765,0.0610272,0.332667,0.0158627,0.00203502,4.12305e-07,2.0529e-06,2.46032e-05,4.41016e-08,6.4827e-05,6.01356e-05,1.02458e-06,4.80975e-08,4.03436e-06,3.91879e-06,13.526,35.8668,8.73388,0.259531,20.5345,0.254065,11.0238,0.0104233,0.201728,1.54669,0.214933,-0.303738,0.00101602,0.0051144,-0.527678,0.0105863,0.0168901,0.00480304,0.00287633,-0.527678,0.0155049,2.81622,2.20461,0.000302379,0.0412725,0.000749472,0.00281502,0.000201728,0.000515565,0.0412725,3.92304,2.46521e-06,4.79215,0.212151
2015.6250,305.555,305.519,3.35395,0.252272,3.3144,0.00942651,0.0072609,0.00264789,0.00216561,0.000118446,7.13922e-05,9.81668e-05,4.53535e-06,0.00999207,0.00733315,0.0602172,0.22918,0.0155815,0.00202606,5.80763e-07,2.08959e-06,9.66978e-06,3.59632e-08,4.98966e-05,5.83475e-05,4.22536e-07,2.39188e-08,3.47219e-06,3.84423e-06,13.527,35.8877,8.73451,0.267967,20.5401,0.252243,11.0269,0.0103975,0.200281,1.55262,0.21499,-0.303107,0.000869048,0.00533883,-0.527193,0.0105103,0.0168952,0.0047686,0.00288864,-0.527193,0.0155105,2.81628,2.20462,0.000314916,0.0412871,0.000744098,0.00281587,0.000200281,0.000517541,0.0412871,4.11722,2.67035e-06,4.79245,0.210679
2015.7083,305.37,305.351,3.34041,0.291108,3.11572,0.00976256,0.00728057,0.00318448,0.00248199,0.000121983,7.28257e-05,0.000100584,5.28835e-06,0.00981813,0.00731677,0.0606036,0.23721,0.0163081,0.0020217,6.7789e-07,2.12311e-06,1.68492e-05,1.35018e-08,6.42899e-05,6.10101e-05,6.85604e-07,1.52751e-08,4.2444e-06,4.01629e-06,13.5315,35.9044,8.73681,0.268695,20.5468,0.251321,11.0311,0.0103963,0.199549,1.55729,0.215091,-0.302513,0.0007369,0.00535125,-0.52659,0.0104719,0.0169017,0.00475116,0.00289832,-0.52659,0.0155195,2.81633,2.20465,0.000315419,0.0413038,0.000741376,0.00281694,0.000199549,0.000519097,0.0413038,4.19878,2.801e-06,4.79471,0.209945
2015.7917,304.653,304.67,3.3399,0.322905,2.39694,0.0099186,0.00727102,0.0034578,0.00264758,0.000110651,7.26371e-05,9.11315e-05,4.95732e-06,0.00863154,0.00696343,0.0614063,0.26823,0.0165895,0.00202189,6.49258e-07,2.1482e-06,1.94372e-05,6.23933e-09,7.3698e-05,6.24052e-05,7.01728e-07,9.28292e-09,4.66604e-06,4.09226e-06,13.5422,35.9201,8.74085,0.266397,20.5514,0.251286,11.0364,0.0104201,0.199521,1.55999,0.215251,-0.30197,0.000739045,0.00528795,-0.526152,0.0104705,0.0169097,0.0047505,0.00290391,-0.526152,0.0155322,2.81639,2.20468,0.000311986,0.041314,0.000741274,0.00281828,0.000199521,0.000519996,0.041314,3.64646,2.79746e-06,4.80138,0.209941
