time_decimal_year,TSOI,TSOIBNF,ELAI,H2OSOI,TVEG,GPP,AR,HR,NPP,NPP_NUPTAKE,NPP_PUPTAKE,NPP_NACTIVE,NPP_NFIX,NUPTAKE_NPP_FRACTION,PUPTAKE_NPP_FRACTION,COST_NFIX,COST_NACTIVE,COST_PACTIVE,VEGC_TO_LITTER,SNFIX,FNFIX,NGAS,NLEACH,NNETMIN,NUP,FN2O,PLOSS,PNETMIN,PUP,TOTVEGC,TOTECOC,VEGCAG,TOTLITC,SOILC,LEAFC,WOODC,CROOTC,FROOTC,CWDC,TOTVEGN,TOTECON,SMINN,TOTLITN,SOILN,LEAFN,WOODN,FROOTN,CWDN,TOTSOMN,TOTVEGP,TOTECOP,SMINP,TOTLITP,SOILP,LEAFP,WOODP,FROOTP,CWDP,TOTSOMP,ET,TNFIX,VEGCBG,TOTROOTC
1850.0417,278.31,278.146,0,0.262641,0,0,0.00066726,0.0012695,-0.00066726,0,0,0,0,0,0,0,0,0,0.000354995,0,3.32726e-07,1.80376e-05,4.04538e-06,3.19818e-05,0,1.25184e-06,2.35747e-08,1.73082e-06,0,7.80393,41.0393,4.89758,0.305443,30.8177,0,5.92396,0.00292895,0,2.1122,0.114986,3.20411,0.00202388,0.00611054,3.07667,0,0.00909426,0,0.00432204,3.07667,0.00716549,3.00713,1.6342,0.000348617,0.0618735,0,0.00151571,0,0.000704067,0.0618735,0.853002,3.32726e-07,2.90635,0.00292895
1850.1250,281.651,281.477,0,0.220375,0,0,0.000700371,0.0012545,-0.000700371,0,0,0,0,0,0,0,0,0,0.000354421,0,4.62334e-07,2.17211e-05,5.1394e-06,3.8648e-05,0,1.80838e-06,2.66216e-08,1.83144e-06,0,7.7718,40.9822,4.88967,0.28345,30.8136,0,5.91439,0.00276345,0,2.11335,0.114801,3.2034,0.00236456,0.00556266,3.07635,0,0.00908064,0,0.00432431,3.07635,0.00715392,3.00713,1.63425,0.00031868,0.0618615,0,0.00151344,0,0.000704449,0.0618615,1.1482,4.62334e-07,2.88214,0.00276345
1850.2083,290.436,289.108,1.06832,0.176679,0.684879,0.0024748,0.00167166,0.00139372,0.000803141,1.71676e-05,8.30956e-05,1.48837e-05,1.54407e-07,0.00332345,0.0309326,0.0241753,0.407486,0.00410944,0.000354186,1.05693e-08,5.80523e-07,2.7143e-05,4.89914e-06,4.98449e-05,1.75995e-05,3.33411e-06,1.93868e-08,2.13443e-06,9.71416e-07,7.74566,40.9295,4.88539,0.265341,30.8054,0.0336669,5.95411,0.00372888,0.0336669,2.11305,0.114732,3.20257,0.0027365,0.00511188,3.07567,0.00134668,0.00913531,0.000801593,0.00432366,3.07567,0.00714862,3.00713,1.6343,0.00029435,0.0618385,8.97784e-05,0.00152255,3.36669e-05,0.000704352,0.0618385,1.93175,5.91092e-07,2.86027,0.0373958
1850.2917,294.486,293.043,2.56994,0.146104,2.27258,0.00577992,0.0028716,0.00137091,0.00290832,5.17958e-05,0.000141882,4.47581e-05,7.46367e-07,0.00611738,0.0280317,0.0496731,0.543131,0.0102394,0.000356647,6.80488e-08,7.95715e-07,1.76098e-05,2.11943e-06,5.47831e-05,4.37706e-05,2.47589e-06,9.55355e-09,2.14245e-06,2.49867e-06,7.79722,40.9515,4.91053,0.250419,30.793,0.0790688,6.01113,0.00499719,0.0790688,2.11086,0.115611,3.20163,0.00235142,0.00474264,3.07461,0.00316275,0.00921458,0.00188259,0.00431932,3.07461,0.0071971,3.00713,1.63431,0.000274716,0.0618049,0.00021085,0.00153576,7.90688e-05,0.00070362,0.0618049,2.85546,8.63764e-07,2.88668,0.084066
1850.3750,297.974,296.726,2.57901,0.200878,2.10378,0.00644969,0.00332801,0.00162015,0.00312168,7.05429e-05,0.000149584,6.04323e-05,1.64499e-06,0.00773384,0.0262532,0.0650992,0.464212,0.0115298,0.000360057,1.86151e-07,1.00921e-06,3.76864e-05,9.05651e-07,6.92159e-05,4.90785e-05,3.70192e-06,5.51428e-09,2.51692e-06,2.82629e-06,7.87604,40.9994,4.94605,0.238362,30.7778,0.0793278,6.00167,0.00471793,0.0793278,2.10721,0.116848,3.20079,0.00189347,0.00444435,3.07329,0.00317311,0.00920188,0.00188876,0.00431204,3.07329,0.00726718,3.00713,1.63429,0.000259047,0.0617652,0.000211541,0.00153365,7.93278e-05,0.000702404,0.0617652,3.47269,1.19536e-06,2.92999,0.0840457
1850.4583,303.42,301.444,2.57436,0.129467,2.73599,0.00486162,0.00339805,0.00162281,0.00146357,5.08096e-05,0.000125482,4.33072e-05,1.44031e-06,0.00689039,0.0322881,0.0688973,0.399074,0.0081344,0.00036294,1.94052e-07,1.17572e-06,1.90317e-05,7.69643e-07,7.31275e-05,3.45836e-05,2.34364e-06,5.25206e-09,2.48615e-06,1.97032e-06,7.93213,41.0167,4.97581,0.226864,30.7576,0.0791953,5.99165,0.00444249,0.0791953,2.10015,0.117922,3.19978,0.00190017,0.00416209,3.0715,0.00316781,0.0091883,0.0018856,0.00429774,3.0715,0.00732781,3.00713,1.6343,0.000244341,0.0617143,0.000211188,0.00153138,7.91953e-05,0.00070005,0.0617143,3.35194,1.36977e-06,2.95632,0.0836378
1850.5417,301.507,300.555,2.56963,0.178422,2.21882,0.00460035,0.00325318,0.0016267,0.00134717,4.06937e-05,0.000126677,3.47778e-05,1.03391e-06,0.00604095,0.035479,0.0712454,0.476834,0.00756617,0.000365124,1.41237e-07,1.2982e-06,3.76614e-05,7.9782e-07,7.6129e-05,3.22819e-05,4.03135e-06,4.16297e-09,2.45579e-06,1.82095e-06,7.96546,41.0155,4.99791,0.218088,30.738,0.0790609,5.98148,0.00417896,0.0790609,2.09391,0.118762,3.19892,0.00220706,0.00394831,3.06972,0.00316244,0.00917441,0.0018824,0.00428509,3.06972,0.00737443,3.00713,1.63431,0.000233305,0.0616667,0.000210829,0.00152907,7.90609e-05,0.000697971,0.0616667,3.43138,1.43943e-06,2.96755,0.0832399
1850.6250,297.585,297.39,2.565,0.178911,1.72768,0.00407394,0.0029324,0.00148705,0.00114154,3.15848e-05,0.000120105,2.70673e-05,7.09182e-07,0.0050024,0.0278426,0.0606949,0.492615,0.00659654,0.000366921,8.94181e-08,1.36701e-06,3.63507e-05,6.03366e-07,7.22252e-05,2.8208e-05,4.07843e-06,3.23759e-09,2.22821e-06,1.57616e-06,7.99059,41.0047,5.01583,0.210527,30.7168,0.0789289,5.97149,0.00393491,0.0789289,2.08675,0.119474,3.19762,0.00234353,0.00376587,3.06776,0.00315716,0.00916067,0.00187926,0.00427051,3.06776,0.00741318,3.00713,1.63433,0.000223944,0.0616168,0.000210477,0.00152678,7.89289e-05,0.000695582,0.0616168,2.58277,1.45643e-06,2.97477,0.0828638
1850.7083,289.416,290.273,2.1005,0.151782,1.05588,0.00276145,0.0019798,0.00199097,0.000781646,2.06622e-05,7.45265e-05,1.78236e-05,3.25632e-07,0.00434553,0.0157428,0.0377347,0.413456,0.00411533,0.00544773,3.10861e-08,1.3579e-06,3.45633e-05,8.89085e-07,6.9567e-06,5.27813e-05,3.35873e-06,3.55034e-09,1.17721e-06,3.32203e-06,7.9859,41.0255,5.01612,0.250044,30.7061,0.0650455,5.96152,0.00370518,0.0650455,2.08343,0.119357,3.19747,0.00237758,0.00476956,3.0667,0.00260114,0.00914687,0.0015487,0.00426377,3.0667,0.00740585,3.00717,1.63434,0.00027695,0.061595,0.000173385,0.00152448,6.50455e-05,0.000694478,0.061595,1.49672,1.38899e-06,2.96978,0.0687507
1850.7917,284.529,285.482,0,0.183967,0,0,0.000801085,0.0025479,-0.000801085,0,0,0,0,0,0,0,0,0,0.000359794,0,1.28536e-06,9.25756e-06,4.24717e-07,1.19368e-05,0,6.53275e-07,3.3259e-09,1.98323e-06,0,7.83695,41.0678,4.95008,0.401328,30.7469,0,5.95156,0.00348879,0,2.08267,0.116117,3.19978,0.000874827,0.00852935,3.07,0,0.00913299,0,0.00426223,3.07,0.00722666,3.00734,1.63438,0.000480619,0.0617123,0,0.00152217,0,0.000694225,0.0617123,0.483054,1.28536e-06,2.88686,0.00348879
