time_decimal_year,TSOI,TSOIBNF,ELAI,H2OSOI,TVEG,GPP,AR,HR,NPP,NPP_NUPTAKE,NPP_PUPTAKE,VEGC_TO_LITTER,SNFIX,FNFIX,NGAS,NLEACH,NNETMIN,NUP,FN2O,PLOSS,PNETMIN,PUP,TOTVEGC,TOTECOC,VEGCAG,TOTLITC,SOILC,LEAFC,WOODC,CROOTC,FROOTC,CWDC,TOTVEGN,TOTECON,SMINN,TOTLITN,SOILN,LEAFN,WOODN,FROOTN,CWDN,TOTSOMN,TOTVEGP,TOTECOP,SMINP,TOTLITP,SOILP,LEAFP,WOODP,FROOTP,CWDP,TOTSOMP,ET,TNFIX,VEGCBG,TOTROOTC
1850.8750,307.64,307.725,2.90442,0.288359,2.2126,0.00621219,0.00335746,0.00365545,0.00285474,0,0,0.00190752,4.61987e-06,0,3.41632e-05,8.2119e-08,6.28964e-05,nan,2.28861e-06,4.18789e-09,3.89933e-06,nan,12.0009,44.0443,9.12689,0.285307,29.2515,0.221241,11.5773,0.00489438,0.175665,2.50649,0.0739246,3.00979,0.0050134,0.00511697,2.92061,0.00921835,0.0177787,0.0041825,0.00512586,2.92061,0.00706038,2.63986,2.03014,0.000322458,0.058715,0.000652627,0.00296311,0.000175665,0.000835495,0.058715,3.5015,4.61987e-06,2.87405,0.180559
1850.9583,303.166,303.367,3.08841,0.381409,1.12325,0.00783692,0.00367873,0.00434956,0.00415819,0,0,0.00197213,4.84002e-06,0,9.96611e-05,3.41018e-08,9.61206e-05,nan,6.00081e-06,3.59672e-09,4.90185e-06,nan,12.0399,44.0508,9.14199,0.269751,29.246,0.234022,11.5804,0.0052215,0.185813,2.49511,0.0745852,3.00826,0.00368198,0.00477523,2.92012,0.00975091,0.0177811,0.00442413,0.00510253,2.92012,0.00709977,2.63991,2.03018,0.000302261,0.0587014,0.00069033,0.00296352,0.000185813,0.000831702,0.0587014,3.15333,4.84002e-06,2.8979,0.191035
1851.0417,302.783,302.905,3.2491,0.379286,1.28727,0.00780914,0.00379764,0.00410128,0.0040115,0,0,0.00202858,4.8722e-06,0,4.73611e-05,4.92182e-07,9.31657e-05,nan,2.32538e-06,1.89026e-07,4.61651e-06,nan,12.0958,44.0752,9.16148,0.262145,29.2355,0.245079,11.5913,0.00569526,0.194592,2.48173,0.0755063,3.00707,0.00271474,0.00460967,2.91916,0.0102116,0.0177948,0.00463315,0.0050752,2.91916,0.007157,2.63995,2.03021,0.000292771,0.0586759,0.000722946,0.00296581,0.000194592,0.000827242,0.0586759,3.00222,4.8722e-06,2.93436,0.200288
1851.1250,302.941,303.027,3.41163,0.376766,1.48924,0.00788471,0.00394946,0.00408914,0.00393525,0,0,0.00208524,4.86801e-06,0,4.38136e-05,7.63526e-07,9.19718e-05,nan,1.45027e-06,6.6604e-07,4.54669e-06,nan,12.1509,44.1071,9.18181,0.260628,29.2259,0.256161,11.6033,0.00616548,0.203392,2.46964,0.0764291,3.00665,0.00232933,0.00458225,2.91826,0.0106734,0.0178102,0.00484266,0.00505059,2.91826,0.00721456,2.63998,2.03021,0.000290677,0.058654,0.000755637,0.00296836,0.000203392,0.000823214,0.058654,3.17785,4.86801e-06,2.96911,0.209557
1851.2083,302.363,302.443,3.55789,0.375898,1.28022,0.00757967,0.00397523,0.00402101,0.00360444,0,0,0.00213588,4.84437e-06,0,3.75357e-05,2.57209e-07,8.80649e-05,nan,1.14904e-06,7.04979e-07,4.40075e-06,nan,12.2012,44.138,9.20067,0.261715,29.2172,0.266054,11.615,0.00660709,0.211247,2.45789,0.0772794,3.00646,0.00212437,0.00461427,2.91741,0.0110856,0.0178252,0.00502968,0.00502674,2.91741,0.00726775,2.64001,2.0302,0.000291762,0.0586351,0.000784819,0.00297086,0.000211247,0.000819297,0.0586351,2.82269,4.84437e-06,3.00056,0.217854
1851.2917,302.639,302.711,3.6772,0.368263,1.43269,0.0075088,0.0040755,0.0040758,0.00343329,0,0,0.00217696,4.82136e-06,0,4.29444e-05,9.22052e-08,8.83628e-05,nan,1.28598e-06,5.58605e-07,4.42254e-06,nan,12.2437,44.1632,9.21667,0.263369,29.2095,0.274065,11.6254,0.00699482,0.217607,2.44661,0.078005,3.00632,0.00200422,0.00465863,2.91665,0.0114194,0.0178386,0.00518113,0.00500391,2.91665,0.00731325,2.64004,2.03021,0.00029363,0.0586197,0.000808451,0.0029731,0.000217607,0.000815538,0.0586197,2.78348,4.82136e-06,3.02707,0.224602
1851.3750,302.208,302.275,3.78814,0.356352,1.88048,0.0076461,0.0041295,0.00398113,0.0035166,0,0,0.00221497,4.82149e-06,0,4.44251e-05,2.07817e-08,8.34956e-05,nan,1.3658e-06,2.7088e-07,4.27207e-06,nan,12.2833,44.1889,9.23209,0.26588,29.2031,0.281468,11.6358,0.007361,0.223485,2.43655,0.0786846,3.00603,0.00164445,0.00472036,2.91599,0.0117278,0.0178522,0.00532108,0.0049836,2.91599,0.00735599,2.64008,2.03021,0.000296896,0.0586079,0.000830288,0.00297536,0.000223485,0.000812183,0.0586079,2.95239,4.82149e-06,3.05124,0.230846
1851.4583,302.105,302.176,3.90366,0.347426,2.2982,0.00777693,0.00418082,0.00393176,0.00359611,0,0,0.00225435,4.82806e-06,0,3.73055e-05,1.79193e-08,7.94408e-05,nan,1.18667e-06,1.61118e-07,4.18724e-06,nan,12.3232,44.2186,9.24852,0.2692,29.1985,0.289129,11.6472,0.00772817,0.229569,2.42774,0.0793728,3.00587,0.00124639,0.00479995,2.91549,0.0120471,0.0178673,0.00546592,0.00496591,2.91549,0.00739941,2.64013,2.03022,0.000301126,0.0586004,0.000852889,0.00297788,0.000229569,0.000809246,0.0586004,3.18417,4.82806e-06,3.0747,0.237297
1851.5417,302.881,302.895,4.01653,0.320616,2.91477,0.00754732,0.00421166,0.00378466,0.00333566,0,0,0.00229266,4.82017e-06,0,2.76472e-05,3.20799e-08,7.08368e-05,nan,9.89595e-07,7.34721e-08,3.96405e-06,nan,12.362,44.2546,9.26513,0.275121,29.1963,0.296572,11.6591,0.00808712,0.235478,2.42115,0.0800391,3.00599,0.000850347,0.00493756,2.91521,0.0123571,0.0178832,0.00560661,0.0049528,2.91521,0.00744159,2.64018,2.03023,0.000308574,0.0585989,0.000874842,0.00298053,0.000235478,0.000807049,0.0585989,3.6089,4.82017e-06,3.09689,0.243565
1851.6250,303.915,303.92,4.09231,0.337522,2.83644,0.00739231,0.00425256,0.00415694,0.00313975,0,0,0.00231838,4.77834e-06,0,2.4889e-05,1.78889e-08,7.87207e-05,nan,8.52388e-07,3.15909e-08,4.41424e-06,nan,12.3912,44.2793,9.27755,0.278169,29.1955,0.301544,11.6688,0.00837403,0.239426,2.41442,0.0805375,3.00637,0.000808445,0.00501101,2.91507,0.0125643,0.0178962,0.00570061,0.00493944,2.91507,0.00747329,2.64024,2.03025,0.000312184,0.0586004,0.000889509,0.0029827,0.000239426,0.000804806,0.0586004,4.02125,4.77834e-06,3.11361,0.2478
