time_decimal_year,TSOI,TSOIBNF,ELAI,H2OSOI,TVEG,GPP,AR,HR,NPP,VEGC_TO_LITTER,SNFIX,FNFIX,NGAS,NLEACH,NNETMIN,NUP,FN2O,PLOSS,PNETMIN,PUP,TOTVEGC,TOTECOC,VEGCAG,TOTLITC,SOILC,LEAFC,WOODC,CROOTC,FROOTC,CWDC,TOTVEGN,TOTECON,SMINN,TOTLITN,SOILN,LEAFN,WOODN,FROOTN,CWDN,TOTSOMN,TOTVEGP,TOTECOP,SMINP,TOTLITP,SOILP,LEAFP,WOODP,FROOTP,CWDP,TOTSOMP,ET,TNFIX,VEGCBG,TOTROOTC
2015.0417,303.31,303.315,3.58163,0.370594,1.72077,0.0102839,0.00711002,0.00366173,0.00317392,0.0021027,7.27417e-06,2.10566e-06,3.04729e-05,2.22516e-08,8.46799e-05,6.73727e-05,9.03045e-07,3.12127e-07,4.96385e-06,4.2981e-06,13.4964,35.837,8.73862,0.25873,20.5316,0.267654,11.0123,0.0105825,0.212517,1.55025,0.228759,-0.289322,0.00173035,0.00508657,-0.527783,0.0111525,0.0168714,0.00505994,0.00288411,-0.527783,0.0154546,2.81584,2.20429,0.00030081,0.0412686,0.000789558,0.0028119,0.000212517,0.00051675,0.0412686,3.30005,9.37983e-06,4.75777,0.2231
2015.1250,303.266,303.291,3.55513,0.368032,1.68456,0.00991988,0.00711831,0.00358796,0.00280157,0.00209402,6.69005e-06,2.10392e-06,3.35393e-05,2.58015e-08,8.36274e-05,6.4423e-05,1.00986e-06,3.77066e-07,4.86596e-06,4.11093e-06,13.52,35.8577,8.74034,0.257579,20.5315,0.26587,11.0168,0.0105807,0.2111,1.54872,0.228953,-0.289041,0.00184459,0.005057,-0.527777,0.0110781,0.0168784,0.0050262,0.00288093,-0.527777,0.0154678,2.81589,2.20432,0.000299031,0.0412672,0.000784294,0.00281307,0.0002111,0.000516241,0.0412672,3.13451,8.79397e-06,4.77966,0.221681
2015.2083,303.079,303.094,3.5144,0.371512,1.51115,0.00967638,0.00705718,0.00358888,0.0026192,0.00208041,5.94061e-06,2.07613e-06,3.50056e-05,4.48482e-08,8.4047e-05,6.24521e-05,1.02648e-06,7.09197e-07,4.86032e-06,3.98447e-06,13.5343,35.871,8.74008,0.2579,20.5313,0.263123,11.02,0.0105466,0.20892,1.54748,0.229055,-0.28871,0.00207349,0.00506311,-0.527779,0.0109637,0.0168836,0.00497428,0.00287832,-0.527779,0.0154752,2.81593,2.20435,0.000298979,0.0412661,0.000776192,0.00281393,0.00020892,0.000515825,0.0412661,2.94531,8.01674e-06,4.79423,0.219466
2015.2917,302.859,302.875,3.47603,0.374345,1.48493,0.0095343,0.0070205,0.00353394,0.0025138,0.00206756,5.57642e-06,2.05339e-06,3.51804e-05,3.64698e-08,8.35247e-05,6.12863e-05,1.02579e-06,5.78932e-07,4.80148e-06,3.90968e-06,13.5458,35.8801,8.73989,0.257582,20.5307,0.26053,11.0232,0.0105123,0.206861,1.54609,0.229145,-0.288529,0.0022128,0.00505412,-0.527817,0.0108556,0.0168886,0.00492525,0.00287542,-0.527817,0.0154818,2.81596,2.20439,0.000298207,0.0412641,0.000768542,0.00281477,0.000206861,0.000515364,0.0412641,2.83146,7.62981e-06,4.80587,0.217373
2015.3750,303.329,303.33,3.44036,0.350211,2.10075,0.00957086,0.00704312,0.00349429,0.00252774,0.00205559,6.32382e-06,2.03518e-06,4.95684e-05,3.60183e-08,8.09753e-05,6.16813e-05,1.57055e-06,3.2562e-07,4.68773e-06,3.93404e-06,13.5555,35.8894,8.73984,0.257666,20.5307,0.258114,11.0262,0.0104788,0.204943,1.54553,0.229228,-0.288642,0.00200517,0.00505881,-0.527808,0.010755,0.0168936,0.00487959,0.00287423,-0.527808,0.0154879,2.816,2.20442,0.000298574,0.0412639,0.000761416,0.0028156,0.000204943,0.000515176,0.0412639,3.05712,8.35901e-06,4.81566,0.215421
2015.4583,304.242,304.198,3.41169,0.330194,2.95449,0.00956646,0.00705983,0.00340121,0.00250663,0.00204603,7.27335e-06,2.03036e-06,4.82614e-05,2.1133e-08,7.85927e-05,6.16143e-05,1.64949e-06,1.286e-07,4.57161e-06,3.92942e-06,13.5654,35.8988,8.74054,0.256819,20.5312,0.25617,11.0297,0.0104558,0.203399,1.54537,0.229329,-0.288808,0.00171419,0.00504055,-0.527765,0.0106739,0.016899,0.00484282,0.00287389,-0.527765,0.0154951,2.81605,2.20446,0.000297949,0.0412648,0.00075568,0.00281651,0.000203399,0.000515123,0.0412648,3.62499,9.30371e-06,4.82486,0.213854
2015.5417,304.744,304.714,3.38654,0.288508,3.21819,0.00955608,0.00714036,0.00302992,0.00241572,0.00203767,8.51126e-06,2.05304e-06,3.52925e-05,4.13493e-08,6.57525e-05,6.14334e-05,1.47536e-06,4.80751e-08,4.03529e-06,3.92068e-06,13.5731,35.9134,8.74163,0.259661,20.5332,0.254461,11.0333,0.0104369,0.202042,1.54738,0.229433,-0.288827,0.00132842,0.00511931,-0.527586,0.0106027,0.0169048,0.00481052,0.00287806,-0.527586,0.0155025,2.81611,2.20449,0.000302568,0.04127,0.00075064,0.00281746,0.000202042,0.000515792,0.04127,3.92341,1.05643e-05,4.8315,0.212479
2015.6250,305.552,305.516,3.35989,0.252302,3.3159,0.009432,0.00721232,0.00265237,0.00221969,0.00202876,8.88853e-06,2.08974e-06,1.50801e-05,4.37014e-08,5.08148e-05,6.02583e-05,6.66965e-07,2.39089e-08,3.47238e-06,3.84642e-06,13.5751,35.9353,8.74228,0.268115,20.5388,0.252648,11.0365,0.0104112,0.200602,1.55331,0.229507,-0.288178,0.00117695,0.00534463,-0.527097,0.0105272,0.0169098,0.00477625,0.00289037,-0.527097,0.0155079,2.81616,2.20451,0.000315128,0.0412847,0.000745291,0.00281831,0.000200602,0.000517771,0.0412847,4.11781,1.09783e-05,4.83279,0.211014
2015.7083,305.367,305.348,3.34647,0.291114,3.11721,0.00976826,0.00723073,0.00318965,0.00253753,0.00202444,9.70963e-06,2.12328e-06,2.4197e-05,1.7017e-08,6.5228e-05,6.29735e-05,9.87578e-07,1.52674e-08,4.24568e-06,4.01858e-06,13.5812,35.9537,8.7446,0.268851,20.5456,0.251734,11.0407,0.01041,0.199877,1.55799,0.229636,-0.28757,0.00102562,0.00535694,-0.526488,0.0104891,0.0169163,0.00475897,0.00290007,-0.526488,0.015517,2.81622,2.20453,0.000315643,0.0413016,0.000742595,0.00281939,0.000199877,0.000519329,0.0413016,4.1993,1.18329e-05,4.83659,0.210287
2015.7917,304.651,304.668,3.34605,0.322904,2.39786,0.00992392,0.00723271,0.00346348,0.00269121,0.00202466,9.62477e-06,2.14838e-06,2.67539e-05,7.66254e-09,7.46446e-05,6.41723e-05,9.68301e-07,9.27751e-09,4.66806e-06,4.09438e-06,13.5934,35.9709,8.74866,0.266557,20.5503,0.251705,11.046,0.0104338,0.199854,1.56069,0.229822,-0.286991,0.00103146,0.00529359,-0.526044,0.0104879,0.0169243,0.00475843,0.00290568,-0.526044,0.0155296,2.81627,2.20457,0.000312215,0.0413119,0.000742511,0.00282073,0.000199854,0.00052023,0.0413119,3.64684,1.17732e-05,4.84471,0.210288
