time_decimal_year,TSOI,TSOIBNF,ELAI,H2OSOI,TVEG,GPP,AR,HR,NPP,NPP_NUPTAKE,NPP_PUPTAKE,VEGC_TO_LITTER,SNFIX,FNFIX,NGAS,NLEACH,NNETMIN,NUP,FN2O,PLOSS,PNETMIN,PUP,TOTVEGC,TOTECOC,VEGCAG,TOTLITC,SOILC,LEAFC,WOODC,CROOTC,FROOTC,CWDC,TOTVEGN,TOTECON,SMINN,TOTLITN,SOILN,LEAFN,WOODN,FROOTN,CWDN,TOTSOMN,TOTVEGP,TOTECOP,SMINP,TOTLITP,SOILP,LEAFP,WOODP,FROOTP,CWDP,TOTSOMP,ET,TNFIX,VEGCBG,TOTROOTC
2015.8750,262.262,263.22,0,0.0363908,0,0,0.000633381,8.97817e-06,-0.000633381,0,0,0.000557259,0,5.02647e-07,0,1.7085e-17,4.42458e-07,1.51137e-06,0,1.84108e-21,1.14856e-08,1.51137e-07,4.84531,82.0245,2.60629,0.362308,75.2412,0.231682,3.08701,0.00181533,0.231682,1.57571,0.0558309,-0.329581,0.623346,0.00684419,-1.01881,0.00579207,0.00473712,0.00551623,0.00320624,-1.01881,0.00478226,1.82197,1.09447,0.000453321,0.150744,0.000579207,0.00078952,0.000231682,0.000525444,0.150744,0.119296,5.02647e-07,2.23902,0.233497
2015.9583,264.362,264.804,0,0.0372297,0,0,0.000702584,4.40194e-06,-0.000702584,0,0,0.000547024,0,4.7349e-07,0,1.74848e-17,2.28786e-07,1.47264e-06,0,1.88318e-21,5.75592e-09,1.47264e-07,4.81752,82.027,2.59632,0.387368,75.2411,0.225743,3.08177,0.00170765,0.225743,1.58095,0.0555117,-0.329318,0.623393,0.00737476,-1.01881,0.00564362,0.00472978,0.00537484,0.00321694,-1.01881,0.00475935,1.82198,1.09447,0.000489168,0.150744,0.000564362,0.000788296,0.000225743,0.000527188,0.150744,0.22736,4.7349e-07,2.2212,0.227451
2016.0417,263.549,264.208,0,0.0392138,0,0,0.000531939,3.90776e-06,-0.000531939,0,0,0.00053752,0,4.45217e-07,0,1.77442e-17,1.95275e-07,1.43669e-06,0,1.91017e-21,4.91154e-09,1.43669e-07,4.79244,82.0301,2.58698,0.410684,75.2411,0.220233,3.0768,0.00161106,0.220233,1.58592,0.0552137,-0.329074,0.623435,0.00786925,-1.01882,0.00550585,0.00472276,0.00524364,0.0032271,-1.01882,0.00473794,1.822,1.09447,0.000522578,0.150744,0.000550585,0.000787127,0.000220233,0.000528846,0.150744,0.0309715,4.45217e-07,2.20545,0.221844
2016.1250,263.944,264.259,0,0.0407697,0,0,0.000676328,1.75923e-06,-0.000676328,0,0,0.000528246,0,4.19232e-07,0,1.8033e-17,1.04116e-07,1.40163e-06,0,1.94033e-21,2.47558e-09,1.40163e-07,4.7684,82.0338,2.57779,0.433484,75.2411,0.214859,3.07183,0.00152003,0.214859,1.59089,0.0549214,-0.328836,0.623474,0.00835356,-1.01882,0.00537151,0.00471572,0.00511569,0.00323723,-1.01882,0.00471691,1.82201,1.09447,0.0005553,0.150744,0.000537151,0.000785954,0.000214859,0.000530502,0.150744,0.268919,4.19232e-07,2.19062,0.216379
2016.2083,274.218,273.492,0.413644,0.407291,0.194051,0.000854381,0.00118656,0.00155281,-0.00033218,7.13142e-09,1.74511e-06,0.000519045,1.15908e-11,4.1434e-07,5.2922e-05,1.50943e-17,-1.85831e-05,2.77213e-06,4.63846e-06,1.62537e-21,1.24191e-06,2.3651e-07,4.73764,82.0173,2.56857,0.434335,75.2507,0.209533,3.06676,0.00143275,0.209533,1.59462,0.0546285,-0.329237,0.62256,0.00834253,-1.01801,0.00523836,0.00470851,0.00498888,0.0032448,-1.01801,0.00469579,1.82203,1.09448,0.000553014,0.15077,0.000523836,0.000784752,0.000209533,0.000531744,0.15077,0.887775,4.14352e-07,2.16908,0.210966
2016.2917,284.641,283.594,1.82343,0.230675,1.11541,0.00608951,0.00256886,0.00252439,0.00352065,1.33958e-07,1.96986e-05,0.000525961,5.21957e-10,4.51106e-07,7.55743e-06,1.26195e-17,3.47371e-05,2.81225e-05,1.16847e-06,1.36325e-21,3.05301e-06,2.0543e-06,4.7373,81.9715,2.57375,0.375242,75.2685,0.213627,3.06818,0.00149708,0.213627,1.59044,0.0547094,-0.330165,0.62131,0.0070429,-1.01646,0.00534072,0.00471026,0.00508637,0.00323609,-1.01646,0.00470141,1.82204,1.09453,0.000466358,0.150817,0.000534072,0.000785044,0.000213627,0.000530352,0.150817,1.77816,4.51628e-07,2.16355,0.215125
2016.3750,292.152,290.633,2.05111,0.15991,2.1014,0.00910242,0.00387551,0.00210417,0.0052269,2.50386e-07,3.21555e-05,0.000568415,4.24689e-09,5.19098e-07,3.25043e-06,1.43771e-17,3.87215e-05,5.42238e-05,3.86551e-07,1.55439e-21,2.74113e-06,3.93688e-06,4.82255,82.0137,2.61089,0.337504,75.2687,0.238458,3.08418,0.00188459,0.238458,1.58489,0.0556769,-0.330081,0.6211,0.0062767,-1.01636,0.00596148,0.00473229,0.00567757,0.00322459,-1.01636,0.00477081,1.82205,1.09453,0.000415769,0.150813,0.000596148,0.000788716,0.000238458,0.000528501,0.150813,2.53541,5.23345e-07,2.21166,0.240342
2016.4583,293.237,292.427,2.31814,0.203505,1.69824,0.00837364,0.00426967,0.00243883,0.00410397,2.14752e-07,2.99477e-05,0.000617526,4.76584e-09,5.98612e-07,2.08819e-05,1.47245e-17,4.82362e-05,5.03564e-05,2.29456e-06,1.59253e-21,3.2905e-06,3.66416e-06,4.93135,82.092,2.6543,0.314384,75.2663,0.267145,3.10332,0.00231866,0.267145,1.57996,0.0569061,-0.330032,0.620518,0.00581498,-1.01649,0.00667866,0.00475885,0.0063606,0.00321445,-1.01649,0.00485921,1.82207,1.09449,0.000384919,0.150803,0.000667866,0.000793142,0.000267145,0.00052686,0.150803,2.3965,6.03378e-07,2.27705,0.269464
2016.5417,290.584,290.323,2.5088,0.220077,1.21765,0.00604745,0.00390797,0.00243797,0.00213949,1.34297e-07,2.17576e-05,0.000652116,2.18349e-09,6.60141e-07,1.38966e-05,1.43358e-17,5.87989e-05,3.39015e-05,1.81075e-06,1.55246e-21,3.417e-06,2.48415e-06,5.0087,82.1243,2.68502,0.285995,75.2584,0.287339,3.117,0.00260465,0.287339,1.5712,0.0578204,-0.330455,0.620324,0.00525126,-1.01705,0.0071835,0.00477799,0.0068414,0.00319644,-1.01705,0.00492511,1.82209,1.09451,0.000347231,0.150777,0.00071835,0.000796332,0.000287339,0.000523939,0.150777,1.78184,6.62325e-07,2.32369,0.289943
2016.6250,282.268,282.693,2.55125,0.228117,0.391672,0.00260141,0.00255975,0.00184673,4.1658e-05,3.87225e-08,8.9077e-06,0.000662017,1.74572e-10,6.73285e-07,5.89699e-06,1.41808e-17,4.60417e-05,1.13583e-05,9.5632e-07,1.53581e-21,2.56651e-06,8.65606e-07,5.02517,82.1112,2.69381,0.271776,75.2497,0.293112,3.12093,0.00265615,0.293112,1.56457,0.0580768,-0.330421,0.621069,0.0049662,-1.01772,0.00732782,0.00478369,0.00697885,0.00318285,-1.01772,0.00494378,1.82211,1.09456,0.000328842,0.15075,0.000732782,0.000797282,0.000293112,0.000521729,0.15075,0.803597,6.73459e-07,2.33136,0.295768
2016.7083,270.776,271.784,1.50071,0.339954,0.0443787,0.0003105,0.00132668,0.000938022,-0.00101618,8.34564e-10,3.78669e-07,0.000652741,2.1765e-13,6.48897e-07,3.10756e-06,1.42777e-17,2.40273e-05,2.08034e-06,6.14791e-07,1.54584e-21,1.26697e-06,2.01986e-07,4.99488,82.0719,2.68546,0.270816,75.2443,0.287696,3.11711,0.00253183,0.287696,1.56189,0.057795,-0.330231,0.621999,0.0049469,-1.01815,0.00719242,0.00477864,0.0068499,0.00317738,-1.01815,0.00492386,1.82212,1.09461,0.000328361,0.150734,0.000719242,0.00079644,0.000287696,0.000520835,0.150734,0.440416,6.48897e-07,2.30942,0.290228
2016.7917,260.7,261.445,0,0.156675,0,0,0.000763209,8.81291e-06,-0.000763209,0,0,0.000640324,0,6.13187e-07,5.04142e-38,1.69371e-17,5.13213e-07,1.82953e-06,1.26204e-38,1.83274e-21,1.28889e-08,1.82953e-07,4.96292,82.0657,2.67422,0.294237,75.2429,0.280453,3.11191,0.0023842,0.280453,1.56566,0.0574249,-0.329948,0.622279,0.00543475,-1.01827,0.00701136,0.00477163,0.00667746,0.00318518,-1.01827,0.00489761,1.82214,1.09462,0.000362061,0.150731,0.000701137,0.000795272,0.000280453,0.000522094,0.150731,0.201567,6.13187e-07,2.2887,0.282838
2016.8750,265.454,265.725,0,0.129436,0,0,0.000727152,2.49432e-06,-0.000727152,0,0,0.00062819,0,5.72911e-07,0,1.74615e-17,1.73753e-07,1.78339e-06,0,1.88852e-21,4.01224e-09,1.78339e-07,4.93364,82.0711,2.66315,0.323712,75.2428,0.27338,3.10672,0.002245,0.27338,1.57086,0.0570616,-0.32964,0.622327,0.00605391,-1.01828,0.00683453,0.00476457,0.00650905,0.00319587,-1.01828,0.00487182,1.82216,1.09462,0.000403708,0.150731,0.000683453,0.000794095,0.00027338,0.000523825,0.150731,0.136527,5.72911e-07,2.27049,0.275625
2016.9583,265.521,265.782,0,0.129436,0,0,0.000707978,2.02657e-06,-0.000707978,0,0,0.000616164,0,5.36846e-07,0,1.77793e-17,1.39737e-07,1.73768e-06,0,1.92187e-21,3.22379e-09,1.73768e-07,4.90439,82.0763,2.65208,0.352965,75.2428,0.266373,3.10144,0.00211183,0.266373,1.57613,0.0567,-0.329334,0.622372,0.00666926,-1.01828,0.00665936,0.00475734,0.00634222,0.0032067,-1.01828,0.0048461,1.82218,1.09462,0.000445106,0.15073,0.000665936,0.000792891,0.000266373,0.000525582,0.15073,0.104144,5.36846e-07,2.2523,0.268485
2017.0417,264.774,264.988,0,0.129436,0,0,0.000714623,1.45031e-06,-0.000714623,0,0,0.000604997,0,5.01692e-07,0,1.81343e-17,9.94859e-08,1.69526e-06,0,1.95928e-21,2.29125e-09,1.69526e-07,4.87805,82.0821,2.64173,0.380152,75.2428,0.259871,3.09643,0.00199239,0.259871,1.58114,0.0563626,-0.329051,0.622413,0.00724187,-1.01829,0.0064968,0.00475043,0.0061874,0.00321698,-1.01829,0.00482208,1.82219,1.09462,0.000483642,0.15073,0.00064968,0.000791739,0.000259871,0.000527252,0.15073,0.135403,5.01692e-07,2.23632,0.261863
2017.1250,267.738,267.746,0,0.129436,0,0,0.000913807,1.25094e-06,-0.000913807,0,0,0.0005941,0,4.77019e-07,0,1.77623e-17,8.44082e-08,1.6539e-06,0,1.91816e-21,1.94228e-09,1.6539e-07,4.84771,82.0833,2.63154,0.406703,75.2427,0.25353,3.09143,0.00187981,0.25353,1.58614,0.0560319,-0.328775,0.622452,0.00780186,-1.01829,0.00633827,0.00474349,0.00603642,0.00322722,-1.01829,0.00479851,1.82221,1.09462,0.000521343,0.15073,0.000633827,0.000790582,0.00025353,0.000528918,0.15073,0.392218,4.77019e-07,2.21617,0.255409
2017.2083,275.813,274.871,0.975336,0.340783,0.305583,0.00168374,0.00142435,0.00171867,0.000259389,1.00382e-08,2.821e-06,0.000583263,5.53445e-12,4.66856e-07,6.3159e-05,1.51736e-17,-2.37203e-05,3.85318e-06,5.9779e-06,1.64008e-21,1.2599e-06,3.22291e-07,4.81358,82.0661,2.62136,0.409367,75.2533,0.247226,3.08639,0.00177274,0.247226,1.5898,0.0557056,-0.329238,0.621387,0.00783277,-1.0174,0.00618067,0.00473644,0.00588633,0.00323471,-1.0174,0.00477521,1.82223,1.09463,0.000521423,0.150759,0.000618067,0.000789407,0.000247226,0.00053014,0.150759,0.79182,4.66861e-07,2.19222,0.248998
2017.2917,286.427,284.851,2.11513,0.224611,1.65981,0.00738143,0.00271385,0.00244933,0.00466758,1.33566e-07,2.31775e-05,0.000580235,8.03963e-10,5.03395e-07,8.94425e-06,1.2575e-17,3.66205e-05,3.08779e-05,1.45773e-06,1.364e-21,2.96986e-06,2.27838e-06,4.82907,82.0363,2.61999,0.348935,75.2732,0.245404,3.08698,0.00179934,0.245404,1.58507,0.0558047,-0.33044,0.619712,0.00651116,-1.01569,0.00613514,0.00473718,0.00584296,0.0032249,-1.01569,0.00478263,1.82224,1.09467,0.000432768,0.150812,0.000613514,0.00078953,0.000245404,0.000528562,0.150812,2.13287,5.04199e-07,2.20908,0.247203
2017.3750,294.38,292.611,2.17873,0.143499,2.33153,0.0091238,0.00370801,0.00192312,0.00541579,1.99288e-07,3.09879e-05,0.000592346,4.40569e-09,5.87754e-07,4.34018e-07,1.41666e-17,3.46304e-05,4.50452e-05,4.36567e-08,1.53711e-21,2.4756e-06,3.30816e-06,4.93389,82.108,2.63597,0.320516,75.2732,0.25225,3.09885,0.00207677,0.25225,1.58039,0.0566517,-0.330232,0.619609,0.00593383,-1.01564,0.00630627,0.00475359,0.00600594,0.00321522,-1.01564,0.00484429,1.82226,1.09467,0.000394453,0.15081,0.000630627,0.000792266,0.00025225,0.000527001,0.15081,2.87006,5.9216e-07,2.29792,0.254326
2017.4583,294.61,293.625,2.26208,0.168129,1.78499,0.00802503,0.00390107,0.00200961,0.00412396,1.78197e-07,2.86449e-05,0.000608119,4.53135e-09,6.74048e-07,3.52951e-06,1.47164e-17,3.8527e-05,4.10603e-05,4.40847e-07,1.59696e-21,2.66425e-06,3.02056e-06,5.04009,82.1876,2.6563,0.300672,75.2712,0.261181,3.11367,0.00240375,0.261181,1.57564,0.0575643,-0.330016,0.61942,0.0055434,-1.01575,0.00652955,0.00477421,0.00621859,0.00320547,-1.01575,0.00491077,1.82227,1.09466,0.00036728,0.150801,0.000652955,0.000795702,0.000261181,0.00052542,0.150801,2.43953,6.78579e-07,2.38379,0.263584
2017.5417,290.495,290.24,2.32363,0.171007,1.18473,0.00506277,0.00337488,0.00171963,0.00168789,9.84453e-08,1.89742e-05,0.000619789,1.93646e-09,7.26778e-07,2.72192e-06,1.49262e-17,3.59189e-05,2.38164e-05,4.68227e-07,1.61981e-21,2.30269e-06,1.76992e-06,5.11296,82.237,2.67215,0.285871,75.2675,0.267748,3.12575,0.00264902,0.267748,1.57069,0.0582228,-0.329805,0.619516,0.00525641,-1.016,0.00669373,0.00479115,0.00637495,0.00319531,-1.016,0.00495886,1.82229,1.09466,0.000347107,0.150788,0.000669373,0.000798526,0.000267748,0.000523769,0.150788,1.70075,7.28714e-07,2.44081,0.270397
2017.6250,281.546,281.848,2.28634,0.216554,0.433063,0.00255348,0.00238305,0.00166197,0.000170438,3.84431e-08,9.4241e-06,0.000619026,1.06791e-10,7.28078e-07,2.62963e-06,1.44606e-17,3.80315e-05,1.04636e-05,5.9489e-07,1.56931e-21,2.23629e-06,8.02648e-07,5.12271,82.2287,2.67383,0.276333,75.2631,0.267195,3.12865,0.00267561,0.267195,1.56655,0.0583228,-0.329632,0.620113,0.00506812,-1.01632,0.0066799,0.00479544,0.00636178,0.00318685,-1.01632,0.00496645,1.82231,1.09469,0.000334334,0.150775,0.00066799,0.000799239,0.000267195,0.000522388,0.150775,0.797689,7.28185e-07,2.44887,0.26987
2017.7083,273.684,274.375,1.02091,0.263366,0.0728997,0.000465197,0.00146194,0.000977851,-0.000996742,2.04566e-09,9.35182e-07,0.000610032,6.66796e-13,6.99624e-07,3.97998e-07,1.44288e-17,2.42207e-05,2.17032e-06,1.03651e-07,1.56545e-21,1.29382e-06,2.03679e-07,5.09411,82.1902,2.66604,0.273056,75.2588,0.26193,3.12536,0.00256232,0.26193,1.56418,0.0580754,-0.329409,0.620997,0.00500109,-1.01666,0.00654829,0.00479113,0.00623644,0.00318202,-1.01666,0.0049489,1.82232,1.09474,0.000330502,0.150762,0.000654829,0.000798522,0.00026193,0.000521598,0.150762,0.440906,6.99625e-07,2.42808,0.264493
2017.7917,269.192,269.571,0,0.26615,0,0,0.00093355,0.000155272,-0.00093355,0,0,0.000598731,0,6.63677e-07,3.46301e-19,1.53568e-17,4.48326e-06,1.6658e-06,9.97524e-20,1.66499e-21,1.7856e-07,1.6658e-07,5.05953,82.1753,2.65548,0.29098,75.2573,0.255354,3.12018,0.00241356,0.255354,1.56758,0.0577307,-0.329124,0.621395,0.00536872,-1.01681,0.00638388,0.00478416,0.00607985,0.00318905,-1.01681,0.00492433,1.82234,1.09476,0.000356997,0.150758,0.000638388,0.00079736,0.000255354,0.000522732,0.150758,0.208035,6.63677e-07,2.40405,0.257767
2017.8750,267.586,267.931,0,0.26615,0,0,0.000719869,9.29559e-05,-0.000719869,0,0,0.000587657,0,6.19779e-07,0,1.5855e-17,1.80948e-06,1.62378e-06,0,1.7179e-21,8.90353e-08,1.62378e-07,5.03013,82.1747,2.64503,0.314863,75.2572,0.248914,3.11497,0.00227265,0.248914,1.5725,0.0573909,-0.328838,0.621527,0.00586386,-1.01682,0.00622287,0.00477708,0.00592651,0.00319918,-1.01682,0.00490007,1.82236,1.09476,0.000391418,0.150759,0.000622287,0.000796181,0.000248914,0.000524371,0.150759,0.117639,6.19779e-07,2.3851,0.251186
2017.9583,266.162,266.483,0,0.26615,0,0,0.000691754,4.64639e-05,-0.000691754,0,0,0.00057668,0,5.75475e-07,0,1.64138e-17,6.86052e-07,1.58217e-06,0,1.7774e-21,3.8923e-08,1.58217e-07,5.00288,82.1777,2.63458,0.339685,75.2575,0.242534,3.10968,0.00213784,0.242534,1.57764,0.0570524,-0.328555,0.621604,0.00638141,-1.0168,0.00606337,0.00476985,0.00577461,0.00320974,-1.0168,0.00487587,1.82237,1.09476,0.000426944,0.150759,0.000606337,0.000794975,0.000242534,0.000526084,0.150759,0.0555901,5.75475e-07,2.36829,0.244672
2018.0417,267.658,267.755,0,0.26615,0,0,0.00084621,1.19063e-05,-0.00084621,0,0,0.000566487,0,5.43875e-07,0,1.68439e-17,4.23772e-07,1.54354e-06,0,1.82303e-21,1.25127e-08,1.54354e-07,4.97461,82.1789,2.6248,0.364114,75.2575,0.236613,3.10466,0.00201693,0.236613,1.58262,0.0567365,-0.328292,0.621658,0.00689384,-1.0168,0.00591536,0.00476293,0.00563365,0.00321997,-1.0168,0.00485325,1.82239,1.09476,0.00046175,0.15076,0.000591536,0.000793821,0.000236613,0.000527744,0.15076,0.345395,5.43875e-07,2.34981,0.23863
2018.1250,267.86,267.985,0,0.26615,0,0,0.000822766,1.24656e-05,-0.000822766,0,0,0.000556541,0,5.20065e-07,0,1.69886e-17,3.83357e-07,1.50588e-06,0,1.83776e-21,1.16957e-08,1.50588e-07,4.94484,82.1783,2.61517,0.388393,75.2575,0.23084,3.09965,0.00190296,0.23084,1.58762,0.0564266,-0.328036,0.621707,0.00740461,-1.0168,0.00577102,0.00475597,0.00549618,0.00323021,-1.0168,0.00483103,1.8224,1.09476,0.000496358,0.15076,0.000577102,0.000792662,0.00023084,0.00052941,0.15076,0.386026,5.20065e-07,2.32967,0.232743
2018.2083,271.883,271.55,0.623196,0.458733,0.0944158,0.000714346,0.00108233,0.00130734,-0.000367985,4.24458e-10,1.85905e-07,0.000546507,6.42482e-15,5.01009e-07,6.23568e-05,1.61913e-17,-2.05998e-05,1.55586e-06,4.96127e-06,1.7527e-21,9.33005e-07,1.53049e-07,4.91293,82.1659,2.60537,0.39618,75.265,0.22502,3.09448,0.00179191,0.22502,1.59176,0.0561125,-0.328433,0.62084,0.00755235,-1.01618,0.00562552,0.00474876,0.00535761,0.00323869,-1.01618,0.00480848,1.82242,1.09477,0.000504761,0.15078,0.000562552,0.000791459,0.00022502,0.000530793,0.15078,0.54702,5.01009e-07,2.30756,0.226811
2018.2917,283.716,282.312,1.90359,0.23463,1.21051,0.00633296,0.0023722,0.00228498,0.00396076,1.1017e-07,1.94873e-05,0.000542842,3.50736e-10,5.16997e-07,9.73004e-06,1.39481e-17,3.32815e-05,2.39881e-05,1.38793e-06,1.51561e-21,2.75075e-06,1.7772e-06,4.91088,82.1274,2.60303,0.345154,75.2829,0.222844,3.09426,0.00179967,0.222844,1.5884,0.0560763,-0.329948,0.618961,0.00643162,-1.01465,0.00557113,0.00474837,0.00530581,0.00323171,-1.01465,0.00480601,1.82243,1.09481,0.000428626,0.150829,0.000557113,0.000791396,0.000222844,0.000529673,0.150829,1.71414,5.17348e-07,2.30785,0.224644
