time_decimal_year,TSOI,TSOIBNF,ELAI,H2OSOI,TVEG,GPP,AR,HR,NPP,NPP_NUPTAKE,NPP_PUPTAKE,VEGC_TO_LITTER,SNFIX,FNFIX,NGAS,NLEACH,NNETMIN,NUP,FN2O,PLOSS,PNETMIN,PUP,TOTVEGC,TOTECOC,VEGCAG,TOTLITC,SOILC,LEAFC,WOODC,CROOTC,FROOTC,CWDC,TOTVEGN,TOTECON,SMINN,TOTLITN,SOILN,LEAFN,WOODN,FROOTN,CWDN,TOTSOMN,TOTVEGP,TOTECOP,SMINP,TOTLITP,SOILP,LEAFP,WOODP,FROOTP,CWDP,TOTSOMP,ET,TNFIX,VEGCBG,TOTROOTC
1850.8750,268.194,268.676,0,0.0925685,0,0,0.0006171,6.51363e-05,-0.0006171,0,0,0.000428847,0,7.45385e-07,1.82783e-39,1.4047e-16,2.49207e-06,1.21951e-06,4.65402e-40,1.56481e-20,7.82907e-08,1.21951e-07,3.33722,80.4262,1.81059,0.164475,75.938,0.186942,2.11127,0.00150265,0.186942,0.986483,0.044189,-0.310307,0.593334,0.00297682,-0.952763,0.00467358,0.00323728,0.00445101,0.00195655,-0.952763,0.00376157,1.79629,1.07109,0.000208593,0.151993,0.000467358,0.000539546,0.000186942,0.000329082,0.151993,0.304151,7.45385e-07,1.52663,0.188445
1850.9583,266.654,267.242,0,0.0925685,0,0,0.000511325,4.57427e-05,-0.000511325,0,0,0.000420624,0,6.9824e-07,1.86457e-41,1.44292e-16,1.58321e-06,1.18826e-06,4.72238e-42,1.60623e-20,5.11678e-08,1.18826e-07,3.31666,80.4274,1.80304,0.183086,75.9377,0.182151,2.10768,0.00141351,0.182151,0.989962,0.0439329,-0.3101,0.593424,0.00337467,-0.952795,0.00455379,0.00323236,0.00433692,0.00196371,-0.952795,0.00374326,1.79631,1.07109,0.000235973,0.151992,0.000455379,0.000538727,0.000182151,0.000330242,0.151992,0.156901,6.9824e-07,1.51362,0.183564
1851.0417,266.355,266.948,0,0.0925685,0,0,0.000469407,3.22163e-05,-0.000469407,0,0,0.000412989,0,6.52332e-07,0,1.49115e-16,1.00511e-06,1.15925e-06,0,1.65883e-20,3.32294e-08,1.15925e-07,3.29869,80.4303,1.79598,0.200769,75.9375,0.177704,2.10428,0.00133357,0.177704,0.993311,0.0436939,-0.309909,0.593483,0.00375413,-0.952811,0.00444263,0.00322766,0.00423106,0.00197059,-0.952811,0.00372614,1.79632,1.07109,0.000261955,0.151992,0.000444263,0.000537943,0.000177704,0.000331358,0.151992,0.0999878,6.52332e-07,1.50271,0.179038
1851.1250,267.964,268.2,0,0.0925686,0,0,0.000550431,2.2154e-05,-0.000550431,0,0,0.000405539,0,6.1952e-07,0,1.52973e-16,6.90801e-07,1.13097e-06,0,1.70069e-20,2.17303e-08,1.13097e-07,3.28068,80.433,1.78903,0.218274,75.9374,0.173368,2.10088,0.00125821,0.173368,0.996675,0.0434594,-0.309723,0.593529,0.00413094,-0.95282,0.00433423,0.00322293,0.00412781,0.00197749,-0.95282,0.00370932,1.79633,1.07109,0.0002877,0.151992,0.000433423,0.000537155,0.000173368,0.000332479,0.151992,0.468925,6.1952e-07,1.49165,0.174626
1851.2083,270.991,271.078,0,0.218343,0,0,0.000642877,0.000525132,-0.000642877,0,0,0.000398021,0,5.96971e-07,2.84742e-05,1.53193e-16,-1.7984e-05,1.10244e-06,1.89194e-06,1.70283e-20,3.65687e-07,1.10244e-07,3.25981,80.4305,1.78196,0.230506,75.9402,0.168995,2.09737,0.00118473,0.168995,1,0.0432215,-0.309754,0.59324,0.00438486,-0.952585,0.0042249,0.00321803,0.00402369,0.0019843,-0.952585,0.00369224,1.79634,1.07109,0.000303974,0.152,0.00042249,0.000536337,0.000168995,0.000333588,0.152,0.730645,5.96971e-07,1.47785,0.17018
1851.2917,282.256,280.681,1.24097,0.343881,0.97315,0.00374203,0.0015377,0.00175744,0.00220433,6.46976e-08,1.04568e-05,0.000393995,2.62689e-10,6.07153e-07,3.85062e-05,1.31026e-16,2.2532e-05,1.17234e-05,3.6686e-06,1.46221e-20,1.9604e-06,8.6823e-07,3.24602,80.3988,1.77803,0.195633,75.9576,0.166664,2.09529,0.00114798,0.166664,0.999571,0.0430858,-0.311744,0.59075,0.00359264,-0.951156,0.00416662,0.00321507,0.00396819,0.00198341,-0.951156,0.00368241,1.79635,1.07112,0.000245392,0.15205,0.000416662,0.000535846,0.000166664,0.000333445,0.15205,1.67856,6.07415e-07,1.46799,0.167812
1851.3750,290.569,288.776,1.48083,0.155683,1.75113,0.00586246,0.00239914,0.00135816,0.00346332,1.70672e-07,2.18812e-05,0.000409161,1.53347e-09,6.63805e-07,2.584e-07,1.25261e-16,3.51252e-05,2.98131e-05,4.6437e-08,1.39838e-20,1.7918e-06,2.16913e-06,3.28806,80.4128,1.79164,0.17236,75.9559,0.175522,2.10147,0.0012988,0.175522,0.996472,0.0435204,-0.311917,0.590796,0.00311299,-0.951324,0.00438808,0.00322357,0.0041791,0.00197709,-0.951324,0.00371347,1.79636,1.07113,0.000213309,0.152049,0.000438808,0.000537262,0.000175522,0.000332412,0.152049,2.22994,6.65338e-07,1.49642,0.176821
1851.4583,291.531,290.84,1.60145,0.260432,1.24244,0.0058654,0.00281923,0.00188617,0.00304616,1.81279e-07,2.33396e-05,0.000432337,2.51976e-09,7.21326e-07,3.26277e-05,1.23049e-16,5.55708e-05,3.31058e-05,3.82442e-06,1.37357e-20,2.63397e-06,2.40879e-06,3.35276,80.4551,1.81269,0.159435,75.9495,0.189037,2.11127,0.0015214,0.189037,0.993372,0.044201,-0.312077,0.590771,0.00284904,-0.951869,0.00472596,0.00323717,0.00450089,0.0019708,-0.951869,0.0037623,1.79637,1.07113,0.000195922,0.152035,0.000472596,0.000539528,0.000189037,0.000331378,0.152035,2.26396,7.23846e-07,1.54006,0.190559
1851.5417,288.433,288.216,1.69569,0.240106,1.03244,0.00383751,0.00243585,0.00162523,0.00140166,1.01826e-07,1.60096e-05,0.000450343,1.05209e-09,7.59712e-07,8.1028e-06,1.19387e-16,5.50344e-05,1.99257e-05,1.23918e-06,1.33331e-20,2.35808e-06,1.4628e-06,3.40242,80.471,1.82919,0.144426,75.9365,0.199526,2.11908,0.00168571,0.199526,0.987629,0.044734,-0.312747,0.590989,0.00254203,-0.952971,0.00498816,0.00324809,0.00475061,0.00195914,-0.952971,0.00380059,1.79639,1.07115,0.000176022,0.152004,0.000498816,0.000541348,0.000199526,0.000329464,0.152004,1.59917,7.60764e-07,1.57323,0.201211
1851.6250,282.649,282.907,1.71417,0.286323,0.312969,0.00178482,0.00181433,0.0014504,-2.95093e-05,3.17763e-08,7.31034e-06,0.000453877,1.23412e-10,7.62844e-07,1.49767e-05,1.16686e-16,5.0061e-05,7.18645e-06,2.52892e-06,1.30213e-20,2.10383e-06,5.48931e-07,3.40951,80.4566,1.83257,0.138638,75.9249,0.201574,2.12081,0.00170469,0.201574,0.983595,0.0448352,-0.312862,0.591893,0.00242251,-0.953964,0.00503938,0.00325062,0.00479939,0.00195099,-0.953964,0.00380787,1.7964,1.07119,0.000168463,0.151978,0.000503938,0.00054177,0.000201574,0.000328119,0.151978,0.94065,7.62968e-07,1.57694,0.203279
