time_decimal_year,TSOI,TSOIBNF,ELAI,H2OSOI,TVEG,GPP,AR,HR,NPP,NPP_NUPTAKE,NPP_PUPTAKE,VEGC_TO_LITTER,SNFIX,FNFIX,NGAS,NLEACH,NNETMIN,NUP,FN2O,PLOSS,PNETMIN,PUP,TOTVEGC,TOTECOC,VEGCAG,TOTLITC,SOILC,LEAFC,WOODC,CROOTC,FROOTC,CWDC,TOTVEGN,TOTECON,SMINN,TOTLITN,SOILN,LEAFN,WOODN,FROOTN,CWDN,TOTSOMN,TOTVEGP,TOTECOP,SMINP,TOTLITP,SOILP,LEAFP,WOODP,FROOTP,CWDP,TOTSOMP,ET,TNFIX,VEGCBG,TOTROOTC
2016.7083,305.662,305.621,3.49805,0.29837,3.19823,0.00943372,0.00743708,0.00327974,0.00199665,1.49255e-05,6.97212e-05,0.00208175,7.88053e-06,2.09683e-06,2.77602e-05,1.56498e-08,6.85954e-05,6.00954e-05,1.11113e-06,1.57611e-08,4.36607e-06,3.83703e-06,13.7086,36.0918,8.81663,0.264946,20.5594,0.262019,11.121,0.0108894,0.208043,1.55886,0.231559,-0.284268,0.00108275,0.00525198,-0.525064,0.0109176,0.0170366,0.0049534,0.00290217,-0.525064,0.0156494,2.81679,2.20493,0.00031015,0.0413268,0.000772934,0.00283944,0.000208043,0.000519619,0.0413268,4.21583,9.97736e-06,4.89195,0.218932
2016.7917,305.171,305.178,3.50029,0.299158,2.74074,0.00993309,0.0075006,0.00323686,0.00243249,1.65937e-05,7.22035e-05,0.00208292,8.69378e-06,2.13134e-06,2.52639e-05,1.09908e-08,6.64796e-05,6.37516e-05,1.00349e-06,1.01919e-08,4.30611e-06,4.06921e-06,13.7076,36.1011,8.82136,0.266976,20.5645,0.26217,11.127,0.0109033,0.208163,1.562,0.231635,-0.283712,0.00103655,0.00530415,-0.524596,0.010924,0.0170457,0.00495627,0.00290875,-0.524596,0.0156551,2.81685,2.20497,0.000312964,0.0413387,0.000773381,0.00284095,0.000208163,0.000520666,0.0413387,3.76207,1.08251e-05,4.88625,0.219067
2016.8750,303.918,303.934,3.51977,0.34646,2.02126,0.0101203,0.00743052,0.00365128,0.00268973,1.43213e-05,7.16367e-05,0.00209006,8.8229e-06,2.12378e-06,2.84441e-05,3.05886e-09,8.01894e-05,6.55028e-05,9.42998e-07,6.59872e-09,4.92085e-06,4.17919e-06,13.7172,36.1117,8.82848,0.263505,20.5682,0.263486,11.1345,0.010952,0.209208,1.56286,0.231796,-0.283205,0.00110952,0.00521109,-0.524232,0.0109788,0.017057,0.00498113,0.00291061,-0.524232,0.0156662,2.81691,2.20501,0.000308029,0.0413462,0.000777261,0.00284283,0.000209208,0.000520955,0.0413462,3.1575,1.09467e-05,4.88871,0.22016
2016.9583,304.599,304.575,3.56662,0.344253,2.75079,0.0102893,0.00764851,0.00366066,0.00264079,1.31333e-05,7.32202e-05,0.00210662,8.25156e-06,2.12002e-06,3.3668e-05,1.82084e-09,8.29132e-05,6.78391e-05,1.10408e-06,7.34917e-09,4.95788e-06,4.32176e-06,13.7319,36.122,8.83908,0.25909,20.5692,0.266643,11.1442,0.0110442,0.211715,1.56178,0.232022,-0.282746,0.00131189,0.00509737,-0.524086,0.0111103,0.0170713,0.00504083,0.00290843,-0.524086,0.0156814,2.81696,2.20505,0.000302173,0.0413466,0.000786576,0.00284521,0.000211715,0.000520592,0.0413466,3.75438,1.03716e-05,4.89285,0.222759
2017.0417,304.83,304.822,3.6251,0.35944,2.09283,0.0103938,0.00775405,0.00378392,0.00263976,1.27951e-05,7.18916e-05,0.00212713,7.89127e-06,2.12986e-06,2.93248e-05,2.20445e-09,8.70759e-05,6.86442e-05,9.29021e-07,9.72423e-09,5.1374e-06,4.37527e-06,13.7431,36.13,8.8509,0.25673,20.5697,0.270575,11.1544,0.0111504,0.214836,1.56043,0.232247,-0.282397,0.00141809,0.00503663,-0.524004,0.0112741,0.0170863,0.00511515,0.00290572,-0.524004,0.0156964,2.81702,2.2051,0.000299086,0.0413459,0.000798172,0.00284772,0.000214836,0.000520143,0.0413459,3.57065,1.00211e-05,4.89223,0.225987
2017.1250,304.074,304.104,3.66365,0.379144,1.14593,0.00987003,0.0076526,0.00370301,0.00221743,1.00037e-05,6.86275e-05,0.00214077,6.34685e-06,2.11802e-06,2.60087e-05,4.63526e-09,8.65537e-05,6.39223e-05,7.52474e-07,5.27994e-08,5.06344e-06,4.07577e-06,13.7489,36.1313,8.86034,0.255368,20.569,0.273159,11.1633,0.0112206,0.216889,1.55799,0.232395,-0.281901,0.00183093,0.00499873,-0.524026,0.0113818,0.0170996,0.00516401,0.00290072,-0.524026,0.0157067,2.81708,2.20515,0.000296722,0.0413425,0.000805797,0.00284993,0.000216889,0.000519328,0.0413425,2.9256,8.46486e-06,4.88859,0.228109
2017.2083,303.357,303.386,3.67999,0.377591,1.18605,0.00970962,0.00748175,0.00361914,0.00222787,8.85013e-06,6.82024e-05,0.00214679,5.75249e-06,2.0859e-06,3.21635e-05,6.17629e-08,8.33405e-05,6.25429e-05,9.24392e-07,7.19465e-07,4.89478e-06,3.98734e-06,13.7496,36.1319,8.86713,0.257461,20.5688,0.274253,11.1707,0.011249,0.217757,1.55604,0.232451,-0.281416,0.00221684,0.00504814,-0.524029,0.0114274,0.0171108,0.00518469,0.00289674,-0.524029,0.0157111,2.81712,2.20519,0.000298569,0.0413408,0.000809024,0.00285179,0.000217757,0.000518679,0.0413408,2.77434,7.83838e-06,4.88247,0.229006
2017.2917,303.303,303.301,3.6834,0.373048,1.62646,0.00953706,0.00740536,0.00358633,0.00213171,8.49504e-06,6.78617e-05,0.00214838,5.5142e-06,2.054e-06,3.73365e-05,7.22414e-08,8.12376e-05,6.11206e-05,1.09875e-06,8.39739e-07,4.81548e-06,3.89679e-06,13.7472,36.1309,8.87226,0.259518,20.5695,0.274481,11.1771,0.0112531,0.217938,1.55474,0.232456,-0.281148,0.00235803,0.00509932,-0.523956,0.0114369,0.0171205,0.00518901,0.00289412,-0.523956,0.0157123,2.81716,2.20522,0.00030084,0.041342,0.000809697,0.00285342,0.000217938,0.000518246,0.041342,2.85205,7.5682e-06,4.87494,0.229191
2017.3750,303.695,303.701,3.68463,0.351433,2.2229,0.00966127,0.00742681,0.00357262,0.00223446,9.22598e-06,6.87505e-05,0.00214922,5.91309e-06,2.03635e-06,4.98671e-05,4.04584e-08,7.9921e-05,6.20878e-05,1.58183e-06,3.41182e-07,4.75366e-06,3.95823e-06,13.7437,36.1281,8.8771,0.259901,20.5708,0.274564,11.1833,0.0112531,0.218004,1.55375,0.232455,-0.281192,0.00217738,0.00511165,-0.523828,0.0114404,0.01713,0.00519056,0.00289215,-0.523828,0.015713,2.8172,2.20525,0.000301592,0.041345,0.00080994,0.00285501,0.000218004,0.000517918,0.041345,3.08608,7.94944e-06,4.86658,0.229257
2017.4583,303.869,303.885,3.70057,0.318354,2.92907,0.0100939,0.00743542,0.00333397,0.00265852,1.19456e-05,7.05318e-05,0.00215509,7.57778e-06,2.03421e-06,4.72749e-05,2.62607e-08,7.17002e-05,6.57921e-05,1.69841e-06,1.14142e-07,4.4124e-06,4.19558e-06,13.748,36.1372,8.8839,0.26161,20.5734,0.275629,11.1908,0.011282,0.21885,1.55421,0.232525,-0.281389,0.00162345,0.00516104,-0.523592,0.0114848,0.0171413,0.00521071,0.00289319,-0.523592,0.0157183,2.81725,2.20529,0.000304762,0.0413514,0.000813083,0.00285689,0.00021885,0.000518071,0.0413514,3.5053,9.61199e-06,4.86406,0.230132
