time_decimal_year,TSOI,TSOIBNF,ELAI,H2OSOI,TVEG,GPP,AR,HR,NPP,NPP_NUPTAKE,NPP_PUPTAKE,VEGC_TO_LITTER,SNFIX,FNFIX,NGAS,NLEACH,NNETMIN,NUP,FN2O,PLOSS,PNETMIN,PUP,TOTVEGC,TOTECOC,VEGCAG,TOTLITC,SOILC,LEAFC,WOODC,CROOTC,FROOTC,CWDC,TOTVEGN,TOTECON,SMINN,TOTLITN,SOILN,LEAFN,WOODN,FROOTN,CWDN,TOTSOMN,TOTVEGP,TOTECOP,SMINP,TOTLITP,SOILP,LEAFP,WOODP,FROOTP,CWDP,TOTSOMP,ET,TNFIX,VEGCBG,TOTROOTC
1850.8750,279.019,280.03,0,0.225246,0,0,0.000665451,0.00164613,-0.000665451,0,0,0.000358808,0,1.20181e-06,1.28925e-05,1.42294e-06,2.96038e-05,0,9.44735e-07,6.05563e-09,1.91088e-06,0,7.81668,40.9921,4.93571,0.332418,30.7618,0,5.93255,0.00327614,0,2.08126,0.122637,3.20694,0.00197136,0.00680363,3.07127,0,0.00910515,0,0.0042593,3.07127,0.00721104,3.00732,1.63442,0.000385482,0.0617525,0,0.00151753,0,0.000693753,0.0617525,0.647282,1.20181e-06,2.88098,0.00327614
1850.9583,272.192,272.898,0,0.147498,0,0,0.000396747,0.00070193,-0.000396747,0,0,0.0003582,0,1.1319e-06,2.10516e-06,3.0302e-06,1.98258e-05,0,1.82765e-07,1.07252e-08,9.34942e-07,0,7.78857,40.9452,4.92733,0.30831,30.7625,0,5.92248,0.0030818,0,2.08585,0.122429,3.20674,0.00249759,0.00622595,3.07132,0,0.00909096,0,0.00426866,3.07132,0.0071988,3.00732,1.63446,0.000354352,0.0617549,0,0.00151516,0,0.000695284,0.0617549,0.419984,1.1319e-06,2.86124,0.0030818
1851.0417,274.656,274.905,0,0.260002,0,0,0.000504021,0.000996376,-0.000504021,0,0,0.000357621,0,1.07376e-06,1.19321e-05,2.31722e-06,2.77754e-05,0,1.30855e-06,6.70447e-09,1.40171e-06,0,7.76433,40.9086,4.91937,0.292208,30.7615,0,5.91291,0.0029075,0,2.09063,0.122231,3.20652,0.00296819,0.00581197,3.07123,0,0.0090774,0,0.00427837,3.07123,0.00718717,3.00732,1.63449,0.000332367,0.0617524,0,0.0015129,0,0.000696878,0.0617524,0.792041,1.07376e-06,2.84496,0.0029075
1851.1250,274.438,274.702,0,0.221723,0,0,0.000489205,0.000742333,-0.000489205,0,0,0.000357043,0,1.03804e-06,8.50855e-06,2.83725e-06,2.38729e-05,0,9.6469e-07,7.33327e-09,1.09477e-06,0,7.73802,40.8704,4.91143,0.278422,30.759,0,5.90336,0.00274321,0,2.09496,0.122034,3.20614,0.00332852,0.00547491,3.07102,0,0.00906381,0,0.00428714,3.07102,0.00717557,3.00732,1.63452,0.000314184,0.0617458,0,0.00151063,0,0.00069832,0.0617458,1.10043,1.03804e-06,2.82659,0.00274321
1851.2083,286.222,285.05,0,0.197734,0,0,0.000746818,0.0012735,-0.000746818,0,0,0.000356447,0,1.01346e-06,2.35568e-05,3.18278e-06,4.47148e-05,0,3.15153e-06,7.15316e-09,1.92866e-06,0,7.7069,40.8209,4.90322,0.263256,30.7537,0,5.8935,0.002583,0,2.09712,0.12183,3.20556,0.0037871,0.00508272,3.07057,0,0.00904971,0,0.00429147,3.07057,0.00716358,3.00732,1.63457,0.00029311,0.0617313,0,0.00150828,0,0.00069904,0.0617313,1.22645,1.01346e-06,2.80367,0.002583
1851.2917,289.626,288.841,0.444138,0.187387,0.457094,0.0014777,0.00114739,0.0013186,0.000330306,3.83038e-06,5.19568e-05,0.000355975,1.94645e-06,1.00085e-06,2.88741e-05,4.92453e-06,5.23745e-05,1.08748e-05,4.31274e-06,9.37611e-09,2.05256e-06,5.89398e-07,7.67524,40.7617,4.89636,0.247973,30.7428,0.0141626,5.90164,0.00284354,0.0141626,2.09571,0.121674,3.20462,0.00431307,0.00470039,3.06965,0.000566503,0.00906049,0.000337204,0.00428847,3.06965,0.00715411,3.00732,1.63463,0.000272619,0.0617021,3.77669e-05,0.00151008,1.41626e-05,0.00069857,0.0617021,1.67599,2.9473e-06,2.77888,0.0170061
1851.3750,294.564,293.39,2.86821,0.179663,1.97823,0.00671882,0.0029116,0.00140273,0.00380721,1.1788e-05,0.000148873,0.000358084,8.42826e-06,1.03584e-06,3.29352e-05,5.29307e-06,6.02917e-05,5.33605e-05,5.25347e-06,1.0736e-08,2.20181e-06,3.00528e-06,7.7281,40.7868,4.91745,0.236164,30.7292,0.0874149,5.98479,0.00475813,0.0874149,2.09332,0.12252,3.20365,0.00397579,0.0044071,3.06846,0.0034966,0.00917565,0.00208131,0.00428363,3.06846,0.0072007,3.00732,1.63463,0.000257184,0.0616665,0.000233106,0.00152928,8.74149e-05,0.000697772,0.0616665,2.89798,9.46409e-06,2.81065,0.0921731
1851.4583,296.467,295.553,3.0691,0.19984,2.30174,0.00709721,0.00322187,0.00149827,0.00387534,1.28717e-05,0.000155621,0.000361879,1.02442e-05,1.1088e-06,3.94598e-05,2.47012e-06,6.7779e-05,5.65935e-05,4.65882e-06,6.65015e-09,2.32391e-06,3.19038e-06,7.83432,40.8617,4.9568,0.226011,30.7124,0.0930765,5.98217,0.00464212,0.0930765,2.08901,0.12405,3.2027,0.00325323,0.00415621,3.06697,0.00372306,0.00917239,0.00221611,0.00427499,3.06697,0.00728649,3.00732,1.6346,0.000244104,0.061624,0.000248204,0.00152873,9.30765e-05,0.000696336,0.061624,3.50626,1.1353e-05,2.87752,0.0977186
1851.5417,297.649,296.971,3.06339,0.198463,2.06129,0.00588989,0.00323084,0.00153653,0.00265905,1.09294e-05,0.000141193,0.000365116,8.88941e-06,1.1866e-06,4.33006e-05,2.22006e-06,7.22737e-05,4.53742e-05,4.73555e-06,8.22358e-09,2.3451e-06,2.53984e-06,7.91888,40.9117,4.99008,0.21697,30.6928,0.0929185,5.97202,0.00436675,0.0929185,2.08301,0.125384,3.2016,0.00281281,0.00393414,3.0652,0.00371674,0.00915861,0.00221235,0.00426286,3.0652,0.0073608,3.00732,1.63458,0.000232624,0.0615762,0.000247783,0.00152644,9.29185e-05,0.000694338,0.0615762,3.06191,1.0076e-05,2.9288,0.0972853
1851.6250,291.039,291.446,3.05779,0.179021,1.58874,0.00504932,0.00257667,0.00120783,0.00247265,1.00114e-05,0.000129901,0.000367741,7.33747e-06,1.22089e-06,2.54968e-05,2.15696e-06,5.8497e-05,3.89717e-05,2.98487e-06,8.83736e-09,1.83466e-06,2.1723e-06,7.98719,40.9503,5.01676,0.210136,30.6747,0.0927633,5.96205,0.00411173,0.0927633,2.07829,0.126488,3.20066,0.00261244,0.00376947,3.06353,0.00371053,0.00914497,0.00220865,0.00425329,3.06353,0.00742199,3.00732,1.63457,0.000224194,0.0615332,0.000247369,0.00152416,9.27633e-05,0.000692762,0.0615332,2.17479,8.55837e-06,2.97044,0.0968751
