time_decimal_year,TSOI,TSOIBNF,ELAI,H2OSOI,TVEG,GPP,AR,HR,NPP,VEGC_TO_LITTER,SNFIX,FNFIX,NGAS,NLEACH,NNETMIN,NUP,FN2O,PLOSS,PNETMIN,PUP,TOTVEGC,TOTECOC,VEGCAG,TOTLITC,SOILC,LEAFC,WOODC,CROOTC,FROOTC,CWDC,TOTVEGN,TOTECON,SMINN,TOTLITN,SOILN,LEAFN,WOODN,FROOTN,CWDN,TOTSOMN,TOTVEGP,TOTECOP,SMINP,TOTLITP,SOILP,LEAFP,WOODP,FROOTP,CWDP,TOTSOMP,ET,TNFIX,VEGCBG,TOTROOTC
2015.0417,260.925,261.11,0,0.193607,0,0,0.000639809,1.67802e-07,-0.000639809,0.000609478,0,5.14485e-07,0,2.0361e-16,1.59596e-08,1.70998e-06,0,2.82898e-20,3.26778e-10,1.70998e-07,4.91573,89.8532,2.64773,0.37045,82.8782,0.262127,3.10925,0.00212058,0.262127,1.6888,0.0606455,8.80574,0.451836,0.00703261,8.28275,0.0065532,0.00475706,0.00624112,0.00346769,8.28275,0.00466555,1.77959,1.04066,0.000462638,0.165993,0.000655321,0.000792844,0.000262127,0.000563282,0.165993,0.102109,5.14485e-07,2.268,0.264248
2015.1250,262.959,263.066,0,0.193606,0,0,0.000702013,1.56652e-07,-0.000702013,0.000598488,0,4.84571e-07,0,1.26103e-16,1.4844e-08,1.66825e-06,0,1.75114e-20,3.04393e-10,1.66826e-07,4.88818,89.8575,2.63748,0.397262,82.8782,0.255731,3.10422,0.00200076,0.255731,1.69382,0.0603058,8.80601,0.451873,0.00760395,8.28275,0.0063933,0.00475015,0.00608883,0.00347799,8.28275,0.00464209,1.77961,1.04066,0.000500366,0.165993,0.00063933,0.000791693,0.000255731,0.000564955,0.165993,0.271049,4.84571e-07,2.25071,0.257732
2015.2083,271.062,270.576,0.313724,0.47638,0.0650304,0.000418132,0.00105139,0.000847059,-0.000633256,0.000587401,1.29347e-28,4.70291e-07,5.35335e-05,8.95071e-17,-2.70659e-05,1.87613e-06,4.13328e-06,1.24353e-20,3.65403e-07,1.78752e-07,4.85623,89.853,2.62705,0.414808,82.8832,0.249282,3.09904,0.00188397,0.249282,1.69868,0.0599615,8.80585,0.45126,0.00796697,8.28317,0.00623208,0.00474298,0.00593528,0.00348795,8.28317,0.00461829,1.77962,1.04066,0.000522894,0.166007,0.000623208,0.000790497,0.000249282,0.000566575,0.166007,0.675269,4.70291e-07,2.22918,0.251166
2015.2917,283.279,281.588,2.09217,0.228735,1.24466,0.00615268,0.0022929,0.002478,0.00385978,0.000580761,1.10602e-26,4.89087e-07,2.35706e-05,6.9379e-17,2.43536e-05,2.27938e-05,2.88814e-06,9.68998e-21,2.54404e-06,1.64165e-06,4.85345,89.8199,2.62178,0.36014,82.9093,0.24538,3.09725,0.0018508,0.24538,1.69703,0.0598842,8.80392,0.448462,0.00673449,8.28535,0.00613454,0.00474047,0.00584239,0.00348452,8.28535,0.00461298,1.77964,1.04069,0.00044099,0.166079,0.000613454,0.000790078,0.00024538,0.000566027,0.166079,1.67499,4.89087e-07,2.23166,0.247231
2015.3750,292.658,290.511,2.13347,0.112557,1.79184,0.00718838,0.00309086,0.00154479,0.00409752,0.000584465,1.59227e-26,5.49174e-07,2.17371e-08,6.84592e-17,2.84351e-05,3.24692e-05,3.27879e-09,9.56457e-21,1.83229e-06,2.33069e-06,4.92049,89.8592,2.62879,0.333101,82.9115,0.247381,3.10375,0.00200488,0.247381,1.69409,0.0603989,8.80407,0.448492,0.00617121,8.28553,0.00618456,0.00474946,0.00589002,0.00347845,8.28553,0.0046495,1.77965,1.0407,0.00040382,0.166086,0.000618456,0.000791577,0.000247381,0.000565046,0.166086,2.08363,5.49174e-07,2.29169,0.249386
2015.4583,294.077,292.389,2.1433,0.1243,1.04879,0.00467477,0.00298907,0.00150938,0.0016857,0.000586529,9.65939e-27,5.86196e-07,6.11341e-08,1.5355e-16,2.63585e-05,2.04501e-05,1.14707e-08,2.14489e-20,1.81316e-06,1.47133e-06,4.96216,89.8898,2.63389,0.322899,82.9118,0.24844,3.10899,0.00212081,0.24844,1.69302,0.0607629,8.80434,0.448578,0.00596627,8.28556,0.00621103,0.00475677,0.00591524,0.00347624,8.28556,0.00467517,1.77967,1.0407,0.000389161,0.166086,0.000621104,0.000792795,0.00024844,0.00056469,0.166086,1.39739,5.86196e-07,2.32827,0.250561
2015.5417,291.286,290.52,2.13805,0.111641,0.712594,0.00272671,0.00261751,0.00125894,0.0001092,0.000585751,4.33432e-27,6.06529e-07,1.57771e-09,2.2838e-16,2.37957e-05,1.00763e-05,3.65214e-10,3.18965e-20,1.53652e-06,7.33673e-07,4.9787,89.8916,2.63565,0.310915,82.9111,0.247875,3.112,0.00218009,0.247875,1.69082,0.0609462,8.80461,0.448937,0.00573198,8.28552,0.0061969,0.00476102,0.00590178,0.00347172,8.28552,0.00468802,1.77968,1.04072,0.000372291,0.166084,0.00061969,0.000793504,0.000247875,0.000563957,0.166084,0.940146,6.06529e-07,2.34305,0.250055
2015.6250,287.208,286.919,2.09822,0.147693,0.476282,0.00212386,0.00250279,0.00149198,-0.000378929,0.000578422,3.02037e-27,5.98413e-07,2.61629e-07,2.26876e-16,3.01738e-05,7.34806e-06,5.72538e-08,3.16726e-20,1.86684e-06,5.38254e-07,4.95226,89.8565,2.62951,0.304337,82.9104,0.243578,3.10959,0.00211532,0.243578,1.68955,0.0607777,8.80486,0.449536,0.00560371,8.28547,0.00608948,0.00475777,0.00579948,0.0034691,8.28547,0.00467575,1.7797,1.04076,0.000363081,0.166081,0.000608949,0.000792962,0.000243578,0.000563532,0.166081,0.779352,5.98413e-07,2.32275,0.245693
2015.7083,272.815,273.997,0.971268,0.127422,0.0554507,0.000369364,0.00128541,0.000655159,-0.000916041,0.000569703,7.97932e-29,5.76712e-07,2.90498e-12,2.29298e-16,1.42651e-05,1.70629e-06,8.93848e-13,3.19883e-20,8.04721e-07,1.64587e-07,4.92187,89.822,2.62161,0.302404,82.9086,0.238492,3.10591,0.00202541,0.238492,1.68909,0.0605354,8.80511,0.450216,0.00556892,8.28532,0.00596233,0.00475273,0.00567838,0.00346815,8.28532,0.00465865,1.77971,1.0408,0.000361317,0.166076,0.000596234,0.000792122,0.000238492,0.00056338,0.166076,0.256475,5.76712e-07,2.30026,0.240518
2015.7917,264.381,265.617,0,0.0479625,0,0,0.000782156,6.10533e-05,-0.000782156,0.000559348,0,5.41257e-07,0,2.36844e-16,2.23303e-06,1.51658e-06,0,3.30152e-20,7.1354e-08,1.51658e-07,4.88999,89.8123,2.61162,0.321115,82.9081,0.23248,3.10073,0.00190724,0.23248,1.6932,0.0602072,8.80537,0.450462,0.00596529,8.28526,0.00581203,0.00474557,0.00553523,0.00347656,8.28526,0.0046359,1.77973,1.04081,0.000388615,0.166075,0.000581203,0.000790928,0.00023248,0.000564749,0.166075,0.132855,5.41257e-07,2.27836,0.234387
